well_id,timestamp,split,score,lof_raw
129л,2025-12-01 05:12:00,test,1.1404649019241333,1.1404649019241333
129л,2025-12-01 05:14:00,test,1.1303869485855103,1.1303869485855103
129л,2025-12-01 05:16:00,test,1.098408818244934,1.098408818244934
129л,2025-12-01 05:18:00,test,1.0888903141021729,1.0888903141021729
129л,2025-12-01 05:20:00,test,1.124001145362854,1.124001145362854
129л,2025-12-01 05:22:00,test,1.1485321521759033,1.1485321521759033
129л,2025-12-01 05:24:00,test,1.1206202507019043,1.1206202507019043
129л,2025-12-01 05:26:00,test,1.043750524520874,1.043750524520874
129л,2025-12-01 05:28:00,test,1.0337800979614258,1.0337800979614258
129л,2025-12-01 05:30:00,test,1.0286953449249268,1.0286953449249268
129л,2025-12-01 05:32:00,test,1.0344769954681396,1.0344769954681396
129л,2025-12-01 05:34:00,test,1.0365915298461914,1.0365915298461914
129л,2025-12-01 05:36:00,test,1.1396284103393555,1.1396284103393555
129л,2025-12-01 05:38:00,test,1.048306941986084,1.048306941986084
129л,2025-12-01 05:40:00,test,1.0653938055038452,1.0653938055038452
129л,2025-12-01 05:42:00,test,1.0788472890853882,1.0788472890853882
129л,2025-12-01 05:44:00,test,1.0480921268463135,1.0480921268463135
129л,2025-12-01 05:46:00,test,1.0543824434280396,1.0543824434280396
129л,2025-12-01 05:48:00,test,1.05375337600708,1.05375337600708
129л,2025-12-01 05:50:00,test,1.0772035121917725,1.0772035121917725
129л,2025-12-01 05:52:00,test,1.1094417572021484,1.1094417572021484
129л,2025-12-01 05:54:00,test,1.0896663665771484,1.0896663665771484
129л,2025-12-01 05:56:00,test,1.1391128301620483,1.1391128301620483
129л,2025-12-01 05:58:00,test,1.1198405027389526,1.1198405027389526
129л,2025-12-01 06:00:00,test,1.0612956285476685,1.0612956285476685
129л,2025-12-01 06:02:00,test,1.074159026145935,1.074159026145935
129л,2025-12-01 06:04:00,test,1.0584989786148071,1.0584989786148071
129л,2025-12-01 06:06:00,test,1.0845755338668823,1.0845755338668823
129л,2025-12-01 06:08:00,test,1.0853681564331055,1.0853681564331055
129л,2025-12-01 06:10:00,test,1.0615389347076416,1.0615389347076416
129л,2025-12-01 06:12:00,test,1.0782849788665771,1.0782849788665771
129л,2025-12-01 06:14:00,test,1.0081772804260254,1.0081772804260254
129л,2025-12-01 06:16:00,test,1.0101901292800903,1.0101901292800903
129л,2025-12-01 06:18:00,test,1.0215785503387451,1.0215785503387451
129л,2025-12-01 06:20:00,test,1.0155397653579712,1.0155397653579712
129л,2025-12-01 06:22:00,test,1.0344877243041992,1.0344877243041992
129л,2025-12-01 06:24:00,test,1.0161683559417725,1.0161683559417725
129л,2025-12-01 06:26:00,test,1.0146443843841553,1.0146443843841553
129л,2025-12-01 06:28:00,test,1.0446587800979614,1.0446587800979614
129л,2025-12-01 06:30:00,test,1.043135404586792,1.043135404586792
129л,2025-12-01 06:32:00,test,1.0457948446273804,1.0457948446273804
129л,2025-12-01 06:34:00,test,1.0493468046188354,1.0493468046188354
129л,2025-12-01 06:36:00,test,1.1025351285934448,1.1025351285934448
129л,2025-12-01 06:38:00,test,1.014001727104187,1.014001727104187
129л,2025-12-01 06:40:00,test,1.084450125694275,1.084450125694275
129л,2025-12-01 06:42:00,test,1.024283766746521,1.024283766746521
129л,2025-12-01 06:44:00,test,1.0241920948028564,1.0241920948028564
129л,2025-12-01 06:46:00,test,1.0434398651123047,1.0434398651123047
129л,2025-12-01 06:48:00,test,1.06227707862854,1.06227707862854
129л,2025-12-01 06:50:00,test,1.0328561067581177,1.0328561067581177
129л,2025-12-01 06:52:00,test,1.0171397924423218,1.0171397924423218
129л,2025-12-01 06:54:00,test,1.0105165243148804,1.0105165243148804
129л,2025-12-01 06:56:00,test,1.0291730165481567,1.0291730165481567
129л,2025-12-01 06:58:00,test,1.0388578176498413,1.0388578176498413
129л,2025-12-01 07:00:00,test,1.0296598672866821,1.0296598672866821
129л,2025-12-01 07:02:00,test,1.0369901657104492,1.0369901657104492
129л,2025-12-01 07:04:00,test,1.0143046379089355,1.0143046379089355
129л,2025-12-01 07:06:00,test,1.0376675128936768,1.0376675128936768
129л,2025-12-01 07:08:00,test,0.9984213709831238,0.9984213709831238
129л,2025-12-01 07:10:00,test,1.0048249959945679,1.0048249959945679
129л,2025-12-01 07:12:00,test,1.0059927701950073,1.0059927701950073
129л,2025-12-01 07:14:00,test,1.0163493156433105,1.0163493156433105
129л,2025-12-01 07:16:00,test,1.004778265953064,1.004778265953064
129л,2025-12-01 07:18:00,test,0.9917405247688293,0.9917405247688293
129л,2025-12-01 07:20:00,test,0.9915733337402344,0.9915733337402344
129л,2025-12-01 07:22:00,test,0.9980754256248474,0.9980754256248474
129л,2025-12-01 07:24:00,test,1.0008282661437988,1.0008282661437988
129л,2025-12-01 07:26:00,test,1.0136185884475708,1.0136185884475708
129л,2025-12-01 07:28:00,test,1.0018575191497803,1.0018575191497803
129л,2025-12-01 07:30:00,test,1.03188157081604,1.03188157081604
129л,2025-12-01 07:32:00,test,1.0093295574188232,1.0093295574188232
129л,2025-12-01 07:34:00,test,1.011178970336914,1.011178970336914
129л,2025-12-01 07:36:00,test,1.0153387784957886,1.0153387784957886
129л,2025-12-01 07:38:00,test,1.0277836322784424,1.0277836322784424
129л,2025-12-01 07:40:00,test,1.024030327796936,1.024030327796936
129л,2025-12-01 07:42:00,test,1.0088132619857788,1.0088132619857788
129л,2025-12-01 07:44:00,test,1.0385162830352783,1.0385162830352783
129л,2025-12-01 07:46:00,test,1.0148533582687378,1.0148533582687378
129л,2025-12-01 07:48:00,test,1.0152385234832764,1.0152385234832764
129л,2025-12-01 07:50:00,test,1.0265082120895386,1.0265082120895386
129л,2025-12-01 07:52:00,test,1.010431170463562,1.010431170463562
129л,2025-12-01 07:54:00,test,1.000649094581604,1.000649094581604
129л,2025-12-01 07:56:00,test,1.0153698921203613,1.0153698921203613
129л,2025-12-01 07:58:00,test,1.0314005613327026,1.0314005613327026
129л,2025-12-01 08:00:00,test,1.0338865518569946,1.0338865518569946
129л,2025-12-01 08:02:00,test,1.0061031579971313,1.0061031579971313
129л,2025-12-01 08:04:00,test,0.9983033537864685,0.9983033537864685
129л,2025-12-01 08:06:00,test,0.9945716857910156,0.9945716857910156
129л,2025-12-01 08:08:00,test,0.9971676468849182,0.9971676468849182
129л,2025-12-01 08:10:00,test,1.0019350051879883,1.0019350051879883
129л,2025-12-01 08:12:00,test,1.0186185836791992,1.0186185836791992
129л,2025-12-01 08:14:00,test,1.0184082984924316,1.0184082984924316
129л,2025-12-01 08:16:00,test,1.0270109176635742,1.0270109176635742
129л,2025-12-01 08:18:00,test,1.0101510286331177,1.0101510286331177
129л,2025-12-01 08:20:00,test,1.0149211883544922,1.0149211883544922
129л,2025-12-01 08:22:00,test,1.0204168558120728,1.0204168558120728
129л,2025-12-01 08:24:00,test,1.024515151977539,1.024515151977539
129л,2025-12-01 08:26:00,test,1.039313554763794,1.039313554763794
129л,2025-12-01 08:28:00,test,1.0280461311340332,1.0280461311340332
129л,2025-12-01 08:30:00,test,1.0370665788650513,1.0370665788650513
129л,2025-12-01 08:32:00,test,1.0477733612060547,1.0477733612060547
129л,2025-12-01 08:34:00,test,1.0292637348175049,1.0292637348175049
129л,2025-12-01 08:36:00,test,1.0565719604492188,1.0565719604492188
129л,2025-12-01 08:38:00,test,1.0580766201019287,1.0580766201019287
129л,2025-12-01 08:40:00,test,1.057173252105713,1.057173252105713
129л,2025-12-01 08:42:00,test,1.0443717241287231,1.0443717241287231
129л,2025-12-01 08:44:00,test,1.055422067642212,1.055422067642212
129л,2025-12-01 08:46:00,test,1.0475729703903198,1.0475729703903198
129л,2025-12-01 08:48:00,test,1.0756855010986328,1.0756855010986328
129л,2025-12-01 08:50:00,test,1.1162995100021362,1.1162995100021362
129л,2025-12-01 08:52:00,test,1.0890885591506958,1.0890885591506958
129л,2025-12-01 08:54:00,test,1.107224702835083,1.107224702835083
129л,2025-12-01 08:56:00,test,1.0736359357833862,1.0736359357833862
129л,2025-12-01 08:58:00,test,1.1235949993133545,1.1235949993133545
129л,2025-12-01 09:00:00,test,1.109269618988037,1.109269618988037
129л,2025-12-01 09:02:00,test,1.0986472368240356,1.0986472368240356
129л,2025-12-01 09:04:00,test,1.0548250675201416,1.0548250675201416
129л,2025-12-01 09:06:00,test,1.0899865627288818,1.0899865627288818
129л,2025-12-01 09:08:00,test,1.0866990089416504,1.0866990089416504
129л,2025-12-01 09:10:00,test,1.1342508792877197,1.1342508792877197
129л,2025-12-01 09:12:00,test,1.1080647706985474,1.1080647706985474
129л,2025-12-01 09:14:00,test,1.0730422735214233,1.0730422735214233
129л,2025-12-01 09:16:00,test,1.085465908050537,1.085465908050537
129л,2025-12-01 09:18:00,test,1.081667184829712,1.081667184829712
129л,2025-12-01 09:20:00,test,1.0271883010864258,1.0271883010864258
129л,2025-12-01 09:22:00,test,1.0293140411376953,1.0293140411376953
129л,2025-12-01 09:24:00,test,1.0360546112060547,1.0360546112060547
129л,2025-12-01 09:26:00,test,1.0690478086471558,1.0690478086471558
129л,2025-12-01 09:28:00,test,1.0654933452606201,1.0654933452606201
129л,2025-12-01 09:30:00,test,1.0573463439941406,1.0573463439941406
129л,2025-12-01 09:32:00,test,1.0508288145065308,1.0508288145065308
129л,2025-12-01 09:34:00,test,1.0414015054702759,1.0414015054702759
129л,2025-12-01 09:36:00,test,1.0663223266601562,1.0663223266601562
129л,2025-12-01 09:38:00,test,1.0647954940795898,1.0647954940795898
129л,2025-12-01 09:40:00,test,1.0979902744293213,1.0979902744293213
129л,2025-12-01 09:42:00,test,1.1000715494155884,1.1000715494155884
129л,2025-12-01 09:44:00,test,1.1081677675247192,1.1081677675247192
129л,2025-12-01 09:46:00,test,1.1132973432540894,1.1132973432540894
129л,2025-12-01 09:48:00,test,1.0463708639144897,1.0463708639144897
129л,2025-12-01 09:50:00,test,1.0626736879348755,1.0626736879348755
129л,2025-12-01 09:52:00,test,1.0585466623306274,1.0585466623306274
129л,2025-12-01 09:54:00,test,1.099000096321106,1.099000096321106
129л,2025-12-01 09:56:00,test,1.0840811729431152,1.0840811729431152
129л,2025-12-01 09:58:00,test,1.0648654699325562,1.0648654699325562
129л,2025-12-01 10:00:00,test,1.0634700059890747,1.0634700059890747
129л,2025-12-01 10:02:00,test,1.0408399105072021,1.0408399105072021
129л,2025-12-01 10:04:00,test,1.0252114534378052,1.0252114534378052
129л,2025-12-01 10:06:00,test,1.0444514751434326,1.0444514751434326
129л,2025-12-01 10:08:00,test,1.0305894613265991,1.0305894613265991
129л,2025-12-01 10:10:00,test,1.0215100049972534,1.0215100049972534
129л,2025-12-01 10:12:00,test,1.0159019231796265,1.0159019231796265
129л,2025-12-01 10:14:00,test,0.9998595118522644,0.9998595118522644
129л,2025-12-01 10:16:00,test,1.0016958713531494,1.0016958713531494
129л,2025-12-01 10:18:00,test,0.9975565075874329,0.9975565075874329
129л,2025-12-01 10:20:00,test,0.9997705817222595,0.9997705817222595
129л,2025-12-01 10:22:00,test,1.0004879236221313,1.0004879236221313
129л,2025-12-01 10:24:00,test,0.9967145919799805,0.9967145919799805
129л,2025-12-01 10:26:00,test,0.9834034442901611,0.9834034442901611
129л,2025-12-01 10:28:00,test,0.9934167861938477,0.9934167861938477
129л,2025-12-01 10:30:00,test,0.9964657425880432,0.9964657425880432
129л,2025-12-01 10:32:00,test,1.0078296661376953,1.0078296661376953
129л,2025-12-01 10:34:00,test,1.006140947341919,1.006140947341919
129л,2025-12-01 10:36:00,test,1.0033798217773438,1.0033798217773438
129л,2025-12-01 10:38:00,test,1.011953592300415,1.011953592300415
129л,2025-12-01 10:40:00,test,0.9986693263053894,0.9986693263053894
129л,2025-12-01 10:42:00,test,1.0072523355484009,1.0072523355484009
129л,2025-12-01 10:44:00,test,1.0030163526535034,1.0030163526535034
129л,2025-12-01 10:46:00,test,1.0189663171768188,1.0189663171768188
129л,2025-12-01 10:48:00,test,1.0275558233261108,1.0275558233261108
129л,2025-12-01 10:50:00,test,1.0274364948272705,1.0274364948272705
129л,2025-12-01 10:52:00,test,1.0409616231918335,1.0409616231918335
129л,2025-12-01 10:54:00,test,1.0904290676116943,1.0904290676116943
129л,2025-12-01 10:56:00,test,1.0891199111938477,1.0891199111938477
129л,2025-12-01 10:58:00,test,1.0317120552062988,1.0317120552062988
129л,2025-12-01 11:00:00,test,1.0295732021331787,1.0295732021331787
129л,2025-12-01 11:02:00,test,1.030638575553894,1.030638575553894
129л,2025-12-01 11:04:00,test,0.9922728538513184,0.9922728538513184
129л,2025-12-01 11:06:00,test,1.0097224712371826,1.0097224712371826
129л,2025-12-01 11:08:00,test,1.0052372217178345,1.0052372217178345
129л,2025-12-01 11:10:00,test,0.99928218126297,0.99928218126297
129л,2025-12-01 11:12:00,test,1.003413200378418,1.003413200378418
129л,2025-12-01 11:14:00,test,1.0280934572219849,1.0280934572219849
129л,2025-12-01 11:16:00,test,1.022184133529663,1.022184133529663
129л,2025-12-01 11:18:00,test,0.9994051456451416,0.9994051456451416
129л,2025-12-01 11:20:00,test,0.9951019287109375,0.9951019287109375
129л,2025-12-01 11:22:00,test,0.9905162453651428,0.9905162453651428
129л,2025-12-01 11:24:00,test,1.004162311553955,1.004162311553955
129л,2025-12-01 11:26:00,test,2.635673999786377,2.635673999786377
129л,2025-12-01 11:28:00,test,2.579864978790283,2.579864978790283
129л,2025-12-01 11:30:00,test,2.325704574584961,2.325704574584961
129л,2025-12-01 11:32:00,test,2.1156857013702393,2.1156857013702393
129л,2025-12-01 11:34:00,test,1.9308724403381348,1.9308724403381348
129л,2025-12-01 11:36:00,test,1.8187673091888428,1.8187673091888428
129л,2025-12-01 11:38:00,test,1.7386205196380615,1.7386205196380615
129л,2025-12-01 11:40:00,test,1.731020212173462,1.731020212173462
129л,2025-12-01 11:42:00,test,1.5955084562301636,1.5955084562301636
129л,2025-12-01 11:44:00,test,1.451188325881958,1.451188325881958
129л,2025-12-01 11:46:00,test,1.3203729391098022,1.3203729391098022
129л,2025-12-01 11:48:00,test,1.250231146812439,1.250231146812439
129л,2025-12-01 11:50:00,test,1.17018723487854,1.17018723487854
129л,2025-12-01 11:52:00,test,1.116500735282898,1.116500735282898
129л,2025-12-01 11:54:00,test,1.1539992094039917,1.1539992094039917
129л,2025-12-01 11:56:00,test,1.1558637619018555,1.1558637619018555
129л,2025-12-01 11:58:00,test,1.0640367269515991,1.0640367269515991
129л,2025-12-01 12:00:00,test,1.1032438278198242,1.1032438278198242
129л,2025-12-01 12:02:00,test,1.1680965423583984,1.1680965423583984
129л,2025-12-01 12:04:00,test,1.2450059652328491,1.2450059652328491
129л,2025-12-01 12:06:00,test,1.2907403707504272,1.2907403707504272
129л,2025-12-01 12:08:00,test,1.306462049484253,1.306462049484253
129л,2025-12-01 12:10:00,test,1.3361669778823853,1.3361669778823853
129л,2025-12-01 12:12:00,test,1.3295726776123047,1.3295726776123047
129л,2025-12-01 12:14:00,test,1.3402190208435059,1.3402190208435059
129л,2025-12-01 12:16:00,test,1.2482354640960693,1.2482354640960693
129л,2025-12-01 12:18:00,test,1.1572421789169312,1.1572421789169312
129л,2025-12-01 12:20:00,test,1.1512600183486938,1.1512600183486938
129л,2025-12-01 12:22:00,test,1.1430126428604126,1.1430126428604126
129л,2025-12-01 12:24:00,test,1.1786786317825317,1.1786786317825317
129л,2025-12-01 12:26:00,test,1.2308521270751953,1.2308521270751953
129л,2025-12-01 12:28:00,test,1.2318792343139648,1.2318792343139648
129л,2025-12-01 12:30:00,test,1.2324111461639404,1.2324111461639404
129л,2025-12-01 12:32:00,test,1.1758325099945068,1.1758325099945068
129л,2025-12-01 12:34:00,test,1.1674257516860962,1.1674257516860962
129л,2025-12-01 12:36:00,test,1.13493812084198,1.13493812084198
129л,2025-12-01 12:38:00,test,1.1339855194091797,1.1339855194091797
129л,2025-12-01 12:40:00,test,1.1466343402862549,1.1466343402862549
129л,2025-12-01 12:42:00,test,1.1413846015930176,1.1413846015930176
129л,2025-12-01 12:44:00,test,1.1239391565322876,1.1239391565322876
129л,2025-12-01 12:46:00,test,1.1249499320983887,1.1249499320983887
129л,2025-12-01 12:48:00,test,1.1524059772491455,1.1524059772491455
129л,2025-12-01 12:50:00,test,1.135852336883545,1.135852336883545
129л,2025-12-01 12:52:00,test,1.1365795135498047,1.1365795135498047
129л,2025-12-01 12:54:00,test,1.145202398300171,1.145202398300171
129л,2025-12-01 12:56:00,test,1.210937261581421,1.210937261581421
129л,2025-12-01 12:58:00,test,1.2117161750793457,1.2117161750793457
129л,2025-12-01 13:00:00,test,1.1651887893676758,1.1651887893676758
129л,2025-12-01 13:02:00,test,1.1211427450180054,1.1211427450180054
129л,2025-12-01 13:04:00,test,1.1261122226715088,1.1261122226715088
129л,2025-12-01 13:06:00,test,1.1056091785430908,1.1056091785430908
129л,2025-12-01 13:08:00,test,1.1031513214111328,1.1031513214111328
129л,2025-12-01 13:10:00,test,1.1228033304214478,1.1228033304214478
129л,2025-12-01 13:12:00,test,1.1446853876113892,1.1446853876113892
129л,2025-12-01 13:14:00,test,1.1072052717208862,1.1072052717208862
129л,2025-12-01 13:16:00,test,1.1045894622802734,1.1045894622802734
129л,2025-12-01 13:18:00,test,1.123031735420227,1.123031735420227
129л,2025-12-01 13:20:00,test,1.082897424697876,1.082897424697876
129л,2025-12-01 13:22:00,test,1.0760637521743774,1.0760637521743774
129л,2025-12-01 13:24:00,test,1.0876328945159912,1.0876328945159912
129л,2025-12-01 13:26:00,test,1.0584468841552734,1.0584468841552734
129л,2025-12-01 13:28:00,test,2.302022695541382,2.302022695541382
129л,2025-12-01 13:30:00,test,2.1642024517059326,2.1642024517059326
129л,2025-12-01 13:32:00,test,1.9590988159179688,1.9590988159179688
129л,2025-12-01 13:34:00,test,1.8409242630004883,1.8409242630004883
129л,2025-12-01 13:36:00,test,1.7447113990783691,1.7447113990783691
129л,2025-12-01 13:38:00,test,1.719603180885315,1.719603180885315
129л,2025-12-01 13:40:00,test,1.6844273805618286,1.6844273805618286
129л,2025-12-01 13:42:00,test,1.6601988077163696,1.6601988077163696
129л,2025-12-01 13:44:00,test,1.4431573152542114,1.4431573152542114
129л,2025-12-01 13:46:00,test,1.3395781517028809,1.3395781517028809
129л,2025-12-01 13:48:00,test,1.2723736763000488,1.2723736763000488
129л,2025-12-01 13:50:00,test,2.4653782844543457,2.4653782844543457
129л,2025-12-01 13:52:00,test,1.2416635751724243,1.2416635751724243
129л,2025-12-01 13:54:00,test,1.240408182144165,1.240408182144165
129л,2025-12-01 13:56:00,test,1.287421703338623,1.287421703338623
129л,2025-12-01 13:58:00,test,1.3151021003723145,1.3151021003723145
129л,2025-12-01 14:00:00,test,1.2819223403930664,1.2819223403930664
129л,2025-12-01 14:02:00,test,1.2783575057983398,1.2783575057983398
129л,2025-12-01 14:04:00,test,1.232501745223999,1.232501745223999
129л,2025-12-01 14:06:00,test,1.2182555198669434,1.2182555198669434
129л,2025-12-01 14:08:00,test,1.2267931699752808,1.2267931699752808
129л,2025-12-01 14:10:00,test,1.2368847131729126,1.2368847131729126
129л,2025-12-01 14:12:00,test,1.263498067855835,1.263498067855835
129л,2025-12-01 14:14:00,test,1.2611223459243774,1.2611223459243774
129л,2025-12-01 14:16:00,test,1.2320492267608643,1.2320492267608643
129л,2025-12-01 14:18:00,test,1.2368557453155518,1.2368557453155518
129л,2025-12-01 14:20:00,test,1.2325676679611206,1.2325676679611206
129л,2025-12-01 14:22:00,test,1.150976300239563,1.150976300239563
129л,2025-12-01 14:24:00,test,1.1470612287521362,1.1470612287521362
129л,2025-12-01 14:26:00,test,1.1460883617401123,1.1460883617401123
129л,2025-12-01 14:28:00,test,1.1274945735931396,1.1274945735931396
129л,2025-12-01 14:30:00,test,1.1501796245574951,1.1501796245574951
129л,2025-12-01 14:32:00,test,1.1003239154815674,1.1003239154815674
129л,2025-12-01 14:34:00,test,1.1036633253097534,1.1036633253097534
129л,2025-12-01 14:36:00,test,1.0744993686676025,1.0744993686676025
129л,2025-12-01 14:38:00,test,1.0829161405563354,1.0829161405563354
129л,2025-12-01 14:40:00,test,1.114344835281372,1.114344835281372
129л,2025-12-01 14:42:00,test,1.1153109073638916,1.1153109073638916
129л,2025-12-01 14:44:00,test,1.1367264986038208,1.1367264986038208
129л,2025-12-01 14:46:00,test,1.2739410400390625,1.2739410400390625
129л,2025-12-01 14:48:00,test,1.525947093963623,1.525947093963623
129л,2025-12-01 14:50:00,test,1.5929814577102661,1.5929814577102661
129л,2025-12-01 14:52:00,test,1.6006042957305908,1.6006042957305908
129л,2025-12-01 14:54:00,test,1.5773556232452393,1.5773556232452393
129л,2025-12-01 14:56:00,test,1.5339044332504272,1.5339044332504272
129л,2025-12-01 14:58:00,test,1.4672613143920898,1.4672613143920898
129л,2025-12-01 15:00:00,test,1.3236188888549805,1.3236188888549805
129л,2025-12-01 15:02:00,test,1.3280580043792725,1.3280580043792725
129л,2025-12-01 15:04:00,test,1.2159247398376465,1.2159247398376465
129л,2025-12-01 15:06:00,test,1.1193286180496216,1.1193286180496216
129л,2025-12-01 15:08:00,test,1.0956846475601196,1.0956846475601196
129л,2025-12-01 15:10:00,test,1.0796438455581665,1.0796438455581665
129л,2025-12-01 15:12:00,test,1.0844091176986694,1.0844091176986694
129л,2025-12-01 15:14:00,test,1.1038347482681274,1.1038347482681274
