well_id,timestamp,paano_score
3261,2025-10-15 04:08:00,0.006320564
3261,2025-10-15 04:10:00,0.006347857
3261,2025-10-15 04:12:00,0.006381526
3261,2025-10-15 04:14:00,0.006420675
3261,2025-10-15 04:16:00,0.006463804
3261,2025-10-15 04:18:00,0.0065007964
3261,2025-10-15 04:20:00,0.0065299035
3261,2025-10-15 04:22:00,0.0065607117
3261,2025-10-15 04:24:00,0.006515985
3261,2025-10-15 04:26:00,0.006489153
3261,2025-10-15 04:28:00,0.0064762197
3261,2025-10-15 04:30:00,0.0064635673
3261,2025-10-15 04:32:00,0.0064555192
3261,2025-10-15 04:34:00,0.0064591225
3261,2025-10-15 04:36:00,0.0064708097
3261,2025-10-15 04:38:00,0.0064897765
3261,2025-10-15 04:40:00,0.0065137674
3261,2025-10-15 04:42:00,0.006549744
3261,2025-10-15 04:44:00,0.0065749595
3261,2025-10-15 04:46:00,0.0065946784
3261,2025-10-15 04:48:00,0.0066219433
3261,2025-10-15 04:50:00,0.006655615
3261,2025-10-15 04:52:00,0.0066889436
3261,2025-10-15 04:54:00,0.006709994
3261,2025-10-15 04:56:00,0.006727875
3261,2025-10-15 04:58:00,0.006750702
3261,2025-10-15 05:00:00,0.006791882
3261,2025-10-15 05:02:00,0.0068335608
3261,2025-10-15 05:04:00,0.0068806605
3261,2025-10-15 05:06:00,0.0069474606
3261,2025-10-15 05:08:00,0.0070234668
3261,2025-10-15 05:10:00,0.0071057975
3261,2025-10-15 05:12:00,0.0071650227
3261,2025-10-15 05:14:00,0.0072154393
3261,2025-10-15 05:16:00,0.007271219
3261,2025-10-15 05:18:00,0.007316682
3261,2025-10-15 05:20:00,0.007355691
3261,2025-10-15 05:22:00,0.0073918398
3261,2025-10-15 05:24:00,0.007428123
3261,2025-10-15 05:26:00,0.007466481
3261,2025-10-15 05:28:00,0.0074856756
3261,2025-10-15 05:30:00,0.0075125163
3261,2025-10-15 05:32:00,0.0075414875
3261,2025-10-15 05:34:00,0.0075613526
3261,2025-10-15 05:36:00,0.007579518
3261,2025-10-15 05:38:00,0.00759669
3261,2025-10-15 05:40:00,0.007616763
3261,2025-10-15 05:42:00,0.0076334463
3261,2025-10-15 05:44:00,0.007654658
3261,2025-10-15 05:46:00,0.007675581
3261,2025-10-15 05:48:00,0.007694388
3261,2025-10-15 05:50:00,0.0077193137
3261,2025-10-15 05:52:00,0.0077449298
3261,2025-10-15 05:54:00,0.0077686002
3261,2025-10-15 05:56:00,0.0077876
3261,2025-10-15 05:58:00,0.0078025023
3261,2025-10-15 06:00:00,0.0078106932
3261,2025-10-15 06:02:00,0.007819828
3261,2025-10-15 06:04:00,0.007821055
3261,2025-10-15 06:06:00,0.007818205
3261,2025-10-15 06:08:00,0.007821814
3261,2025-10-15 06:10:00,0.007825207
3261,2025-10-15 06:12:00,0.007835522
3261,2025-10-15 06:14:00,0.00784932
3261,2025-10-15 06:16:00,0.00784455
3261,2025-10-15 06:18:00,0.007837852
3261,2025-10-15 06:20:00,0.007830203
3261,2025-10-15 06:22:00,0.007818681
3261,2025-10-15 06:24:00,0.0078113745
3261,2025-10-15 06:26:00,0.0078103747
3261,2025-10-15 06:28:00,0.007825684
3261,2025-10-15 06:30:00,0.007832387
3261,2025-10-15 06:32:00,0.007832557
3261,2025-10-15 06:34:00,0.007831638
3261,2025-10-15 06:36:00,0.007844563
3261,2025-10-15 06:38:00,0.007867013
3261,2025-10-15 06:40:00,0.007890323
3261,2025-10-15 06:42:00,0.007912416
3261,2025-10-15 06:44:00,0.007920317
3261,2025-10-15 06:46:00,0.007926286
3261,2025-10-15 06:48:00,0.007933808
3261,2025-10-15 06:50:00,0.007919538
3261,2025-10-15 06:52:00,0.007902707
3261,2025-10-15 06:54:00,0.007883703
3261,2025-10-15 06:56:00,0.007839392
3261,2025-10-15 06:58:00,0.007782316
3261,2025-10-15 07:00:00,0.007718596
3261,2025-10-15 07:02:00,0.007666317
3261,2025-10-15 07:04:00,0.007618525
3261,2025-10-15 07:06:00,0.007561287
3261,2025-10-15 07:08:00,0.0074989954
3261,2025-10-15 07:10:00,0.007445687
3261,2025-10-15 07:12:00,0.007392865
3261,2025-10-15 07:14:00,0.0073339017
3261,2025-10-15 07:16:00,0.0072833756
3261,2025-10-15 07:18:00,0.007221824
3261,2025-10-15 07:20:00,0.0071766414
3261,2025-10-15 07:22:00,0.0071396492
3261,2025-10-15 07:24:00,0.007109804
3261,2025-10-15 07:26:00,0.0070832903
3261,2025-10-15 07:28:00,0.0070591867
3261,2025-10-15 07:30:00,0.00704009
3261,2025-10-15 07:32:00,0.0070175864
3261,2025-10-15 07:34:00,0.006983326
3261,2025-10-15 07:36:00,0.006950336
3261,2025-10-15 07:38:00,0.0069128578
3261,2025-10-15 07:40:00,0.0068779117
3261,2025-10-15 07:42:00,0.006855945
3261,2025-10-15 07:44:00,0.006831987
3261,2025-10-15 07:46:00,0.006805797
3261,2025-10-15 07:48:00,0.006784471
3261,2025-10-15 07:50:00,0.006769282
3261,2025-10-15 07:52:00,0.0067506824
3261,2025-10-15 07:54:00,0.0067293653
3261,2025-10-15 07:56:00,0.0067062164
3261,2025-10-15 07:58:00,0.0066699306
3261,2025-10-15 08:00:00,0.00663272
3261,2025-10-15 08:02:00,0.0065918844
3261,2025-10-15 08:04:00,0.0065443874
3261,2025-10-15 08:06:00,0.006498524
3261,2025-10-15 08:08:00,0.0064697736
3261,2025-10-15 08:10:00,0.0064502154
3261,2025-10-15 08:12:00,0.0064335973
3261,2025-10-15 08:14:00,0.006420466
3261,2025-10-15 08:16:00,0.0064194007
3261,2025-10-15 08:18:00,0.006408773
3261,2025-10-15 08:20:00,0.0063811587
3261,2025-10-15 08:22:00,0.0063414816
3261,2025-10-15 08:24:00,0.0063063423
3261,2025-10-15 08:26:00,0.006280901
3261,2025-10-15 08:28:00,0.006255557
3261,2025-10-15 08:30:00,0.0062329187
3261,2025-10-15 08:32:00,0.006212473
3261,2025-10-15 08:34:00,0.006197068
3261,2025-10-15 08:36:00,0.0061773197
3261,2025-10-15 08:38:00,0.0061642816
3261,2025-10-15 08:40:00,0.0061486443
3261,2025-10-15 08:42:00,0.006131385
3261,2025-10-15 08:44:00,0.006093137
3261,2025-10-15 08:46:00,0.00604239
3261,2025-10-15 08:48:00,0.005999879
3261,2025-10-15 08:50:00,0.005962207
3261,2025-10-15 08:52:00,0.005943912
3261,2025-10-15 08:54:00,0.0059290035
3261,2025-10-15 08:56:00,0.005928103
3261,2025-10-15 08:58:00,0.0059499824
3261,2025-10-15 09:00:00,0.0059938906
3261,2025-10-15 09:02:00,0.006043531
3261,2025-10-15 09:04:00,0.006113152
3261,2025-10-15 09:06:00,0.0061933366
3261,2025-10-15 09:08:00,0.006283822
3261,2025-10-15 09:10:00,0.006385656
3261,2025-10-15 09:12:00,0.006494693
3261,2025-10-15 09:14:00,0.00659308
3261,2025-10-15 09:16:00,0.006678516
3261,2025-10-15 09:18:00,0.0067420015
3261,2025-10-15 09:20:00,0.0067831827
3261,2025-10-15 09:22:00,0.0068134884
3261,2025-10-15 09:24:00,0.006830304
3261,2025-10-15 09:26:00,0.0068549113
3261,2025-10-15 09:28:00,0.0068756584
3261,2025-10-15 09:30:00,0.0068963002
3261,2025-10-15 09:32:00,0.0069306055
3261,2025-10-15 09:34:00,0.0069878716
3261,2025-10-15 09:36:00,0.007051462
3261,2025-10-15 09:38:00,0.0071154376
3261,2025-10-15 09:40:00,0.0071652154
3261,2025-10-15 09:42:00,0.0072190617
3261,2025-10-15 09:44:00,0.007272079
3261,2025-10-15 09:46:00,0.007329057
3261,2025-10-15 09:48:00,0.007387176
3261,2025-10-15 09:50:00,0.007442658
3261,2025-10-15 09:52:00,0.007493829
3261,2025-10-15 09:54:00,0.0075317854
3261,2025-10-15 09:56:00,0.0075682593
3261,2025-10-15 09:58:00,0.0075925244
3261,2025-10-15 10:00:00,0.0076217544
3261,2025-10-15 10:02:00,0.0076460848
3261,2025-10-15 10:04:00,0.0076705883
3261,2025-10-15 10:06:00,0.007698931
3261,2025-10-15 10:08:00,0.007725369
3261,2025-10-15 10:10:00,0.0077518392
3261,2025-10-15 10:12:00,0.0077859815
3261,2025-10-15 10:14:00,0.007826405
3261,2025-10-15 10:16:00,0.0078627
3261,2025-10-15 10:18:00,0.007895519
3261,2025-10-15 10:20:00,0.007921636
3261,2025-10-15 10:22:00,0.007945664
3261,2025-10-15 10:24:00,0.007958617
3261,2025-10-15 10:26:00,0.007994413
3261,2025-10-15 10:28:00,0.008049405
3261,2025-10-15 10:30:00,0.008102936
3261,2025-10-15 10:32:00,0.0081588365
3261,2025-10-15 10:34:00,0.008204628
3261,2025-10-15 10:36:00,0.00824572
3261,2025-10-15 10:38:00,0.008285883
3261,2025-10-15 10:40:00,0.008306246
3261,2025-10-15 10:42:00,0.008309552
3261,2025-10-15 10:44:00,0.008292786
3261,2025-10-15 10:46:00,0.008268277
3261,2025-10-15 10:48:00,0.008251624
3261,2025-10-15 10:50:00,0.008237574
3261,2025-10-15 10:52:00,0.008249093
3261,2025-10-15 10:54:00,0.008278738
3261,2025-10-15 10:56:00,0.0083014835
3261,2025-10-15 10:58:00,0.008329468
3261,2025-10-15 11:00:00,0.008352523
3261,2025-10-15 11:02:00,0.008365819
3261,2025-10-15 11:04:00,0.008367028
3261,2025-10-15 11:06:00,0.00834767
3261,2025-10-15 11:08:00,0.0083165495
3261,2025-10-15 11:10:00,0.008283555
3261,2025-10-15 11:12:00,0.008244875
3261,2025-10-15 11:14:00,0.008193395
3261,2025-10-15 11:16:00,0.008150778
3261,2025-10-15 11:18:00,0.008100651
3261,2025-10-15 11:20:00,0.008034847
3261,2025-10-15 11:22:00,0.007970048
3261,2025-10-15 11:24:00,0.007906107
3261,2025-10-15 11:26:00,0.007866465
3261,2025-10-15 11:28:00,0.007843219
3261,2025-10-15 11:30:00,0.007823047
3261,2025-10-15 11:32:00,0.007804535
3261,2025-10-15 11:34:00,0.007778257
3261,2025-10-15 11:36:00,0.0077593336
3261,2025-10-15 11:38:00,0.0077447235
3261,2025-10-15 11:40:00,0.0077217715
3261,2025-10-15 11:42:00,0.007690298
3261,2025-10-15 11:44:00,0.007657377
3261,2025-10-15 11:46:00,0.0076275496
3261,2025-10-15 11:48:00,0.007603296
3261,2025-10-15 11:50:00,0.0075708525
3261,2025-10-15 11:52:00,0.007531192
3261,2025-10-15 11:54:00,0.007486847
3261,2025-10-15 11:56:00,0.007435748
3261,2025-10-15 11:58:00,0.007379136
3261,2025-10-15 12:00:00,0.007333984
3261,2025-10-15 12:02:00,0.0073037483
3261,2025-10-15 12:04:00,0.0072701937
3261,2025-10-15 12:06:00,0.0072403345
3261,2025-10-15 12:08:00,0.007196819
3261,2025-10-15 12:10:00,0.0071511446
3261,2025-10-15 12:12:00,0.0070952987
3261,2025-10-15 12:14:00,0.007039685
3261,2025-10-15 12:16:00,0.0069795884
3261,2025-10-15 12:18:00,0.0069265547
3261,2025-10-15 12:20:00,0.006879187
3261,2025-10-15 12:22:00,0.006831142
3261,2025-10-15 12:24:00,0.0067676855
3261,2025-10-15 12:26:00,0.006692865
3261,2025-10-15 12:28:00,0.006614655
3261,2025-10-15 12:30:00,0.006537861
3261,2025-10-15 12:32:00,0.006462327
3261,2025-10-15 12:34:00,0.0063772127
3261,2025-10-15 12:36:00,0.0062835403
3261,2025-10-15 12:38:00,0.0062038666
3261,2025-10-15 12:40:00,0.0061335755
3261,2025-10-15 12:42:00,0.0060655484
3261,2025-10-15 12:44:00,0.0059952936
3261,2025-10-15 12:46:00,0.0059154886
3261,2025-10-15 12:48:00,0.00583845
3261,2025-10-15 12:50:00,0.005769577
3261,2025-10-15 12:52:00,0.005717382
3261,2025-10-15 12:54:00,0.0056771007
3261,2025-10-15 12:56:00,0.0056466796
3261,2025-10-15 12:58:00,0.0056195767
3261,2025-10-15 13:00:00,0.0055824937
3261,2025-10-15 13:02:00,0.0055350494
3261,2025-10-15 13:04:00,0.0054874695
3261,2025-10-15 13:06:00,0.0054423595
3261,2025-10-15 13:08:00,0.0053992914
3261,2025-10-15 13:10:00,0.0053744973
3261,2025-10-15 13:12:00,0.005350355
3261,2025-10-15 13:14:00,0.0053355712
3261,2025-10-15 13:16:00,0.0053191166
3261,2025-10-15 13:18:00,0.005309864
3261,2025-10-15 13:20:00,0.005300872
3261,2025-10-15 13:22:00,0.0052875197
3261,2025-10-15 13:24:00,0.005254228
3261,2025-10-15 13:26:00,0.0052220677
3261,2025-10-15 13:28:00,0.0052006906
3261,2025-10-15 13:30:00,0.0051952107
3261,2025-10-15 13:32:00,0.005196429
3261,2025-10-15 13:34:00,0.00519503
3261,2025-10-15 13:36:00,0.0052058287
3261,2025-10-15 13:38:00,0.0052180686
3261,2025-10-15 13:40:00,0.0052489783
3261,2025-10-15 13:42:00,0.005273675
3261,2025-10-15 13:44:00,0.005287755
3261,2025-10-15 13:46:00,0.005287609
3261,2025-10-15 13:48:00,0.005278982
3261,2025-10-15 13:50:00,0.005264591
3261,2025-10-15 13:52:00,0.0052391486
3261,2025-10-15 13:54:00,0.0052098106
3261,2025-10-15 13:56:00,0.005189643
3261,2025-10-15 13:58:00,0.0051740054
3261,2025-10-15 14:00:00,0.0051719416
3261,2025-10-15 14:02:00,0.0051796865
3261,2025-10-15 14:04:00,0.005187968
3261,2025-10-15 14:06:00,0.005197051
3261,2025-10-15 14:08:00,0.0051978426
3261,2025-10-15 14:10:00,0.0051960615
3261,2025-10-15 14:12:00,0.0052035716
3261,2025-10-15 14:14:00,0.0052051204
3261,2025-10-15 14:16:00,0.0052114315
3261,2025-10-15 14:18:00,0.0052203657
3261,2025-10-15 14:20:00,0.0052449703
3261,2025-10-15 14:22:00,0.0052748676
3261,2025-10-15 14:24:00,0.0053138025
3261,2025-10-15 14:26:00,0.0053533893
3261,2025-10-15 14:28:00,0.0053825807
3261,2025-10-15 14:30:00,0.0054025725
3261,2025-10-15 14:32:00,0.005429456
3261,2025-10-15 14:34:00,0.0054576797
3261,2025-10-15 14:36:00,0.005489353
3261,2025-10-15 14:38:00,0.0055276575
3261,2025-10-15 14:40:00,0.0055720313
3261,2025-10-15 14:42:00,0.005619442
3261,2025-10-15 14:44:00,0.005669876
3261,2025-10-15 14:46:00,0.0057111476
3261,2025-10-15 14:48:00,0.0057419534
3261,2025-10-15 14:50:00,0.0057562273
3261,2025-10-15 14:52:00,0.0057649543
3261,2025-10-15 14:54:00,0.005777287
3261,2025-10-15 14:56:00,0.005798769
3261,2025-10-15 14:58:00,0.005823331
3261,2025-10-15 15:00:00,0.005849468
3261,2025-10-15 15:02:00,0.005881677
3261,2025-10-15 15:04:00,0.005902377
3261,2025-10-15 15:06:00,0.0059173317
3261,2025-10-15 15:08:00,0.005931003
3261,2025-10-15 15:10:00,0.005943843
3261,2025-10-15 15:12:00,0.0059559937
3261,2025-10-15 15:14:00,0.005966874
3261,2025-10-15 15:16:00,0.005983339
3261,2025-10-15 15:18:00,0.0060053035
3261,2025-10-15 15:20:00,0.006049257
3261,2025-10-15 15:22:00,0.006106873
3261,2025-10-15 15:24:00,0.006161928
3261,2025-10-15 15:26:00,0.006209689
3261,2025-10-15 15:28:00,0.0062654056
3261,2025-10-15 15:30:00,0.0063428567
3261,2025-10-15 15:32:00,0.0064166524
3261,2025-10-15 15:34:00,0.0064901635
3261,2025-10-15 15:36:00,0.0065754894
3261,2025-10-15 15:38:00,0.006658378
3261,2025-10-15 15:40:00,0.006732041
3261,2025-10-15 15:42:00,0.0067837313
3261,2025-10-15 15:44:00,0.0068177315
3261,2025-10-15 15:46:00,0.006849318
3261,2025-10-15 15:48:00,0.0068518533
3261,2025-10-15 15:50:00,0.0068608215
3261,2025-10-15 15:52:00,0.006868036
3261,2025-10-15 15:54:00,0.0068772165
3261,2025-10-15 15:56:00,0.006886495
3261,2025-10-15 15:58:00,0.006895255
3261,2025-10-15 16:00:00,0.0069165397
3261,2025-10-15 16:02:00,0.0069383653
3261,2025-10-15 16:04:00,0.0069568
3261,2025-10-15 16:06:00,0.0069721066
3261,2025-10-15 16:08:00,0.0069799423
3261,2025-10-15 16:10:00,0.0069838795
3261,2025-10-15 16:12:00,0.006991659
3261,2025-10-15 16:14:00,0.007002329
3261,2025-10-15 16:16:00,0.0070130783
3261,2025-10-15 16:18:00,0.0070229275
3261,2025-10-15 16:20:00,0.007031482
3261,2025-10-15 16:22:00,0.0070488784
3261,2025-10-15 16:24:00,0.007082105
3261,2025-10-15 16:26:00,0.0071133794
3261,2025-10-15 16:28:00,0.0071298005
3261,2025-10-15 16:30:00,0.0071478854
3261,2025-10-15 16:32:00,0.0071630254
3261,2025-10-15 16:34:00,0.007181109
3261,2025-10-15 16:36:00,0.0072081666
3261,2025-10-15 16:38:00,0.007256451
3261,2025-10-15 16:40:00,0.007309021
3261,2025-10-15 16:42:00,0.007352748
3261,2025-10-15 16:44:00,0.007394597
3261,2025-10-15 16:46:00,0.0074333306
3261,2025-10-15 16:48:00,0.007456649
3261,2025-10-15 16:50:00,0.0074609304
3261,2025-10-15 16:52:00,0.0074623004
3261,2025-10-15 16:54:00,0.0074658752
3261,2025-10-15 16:56:00,0.0074756164
3261,2025-10-15 16:58:00,0.0075073037
3261,2025-10-15 17:00:00,0.0075411936
3261,2025-10-15 17:02:00,0.0075712968
3261,2025-10-15 17:04:00,0.007590181
3261,2025-10-15 17:06:00,0.007603503
3261,2025-10-15 17:08:00,0.0076169167
3261,2025-10-15 17:10:00,0.0076137176
3261,2025-10-15 17:12:00,0.007603713
3261,2025-10-15 17:14:00,0.0075896606
3261,2025-10-15 17:16:00,0.007578755
3261,2025-10-15 17:18:00,0.0075794724
3261,2025-10-15 17:20:00,0.0075974376
3261,2025-10-15 17:22:00,0.0076116505
3261,2025-10-15 17:24:00,0.0076201893
3261,2025-10-15 17:26:00,0.0076091383
3261,2025-10-15 17:28:00,0.0075687133
3261,2025-10-15 17:30:00,0.0075089764
3261,2025-10-15 17:32:00,0.0074506504
3261,2025-10-15 17:34:00,0.007396642
3261,2025-10-15 17:36:00,0.0073304973
3261,2025-10-15 17:38:00,0.0072433525
3261,2025-10-15 17:40:00,0.0071646515
3261,2025-10-15 17:42:00,0.0070951553
3261,2025-10-15 17:44:00,0.00701121
3261,2025-10-15 17:46:00,0.0069337897
3261,2025-10-15 17:48:00,0.006862058
3261,2025-10-15 17:50:00,0.006806368
3261,2025-10-15 17:52:00,0.006755493
3261,2025-10-15 17:54:00,0.006701407
3261,2025-10-15 17:56:00,0.0066630924
3261,2025-10-15 17:58:00,0.0066297497
3261,2025-10-15 18:00:00,0.006606217
3261,2025-10-15 18:02:00,0.0065857074
3261,2025-10-15 18:04:00,0.006562355
3261,2025-10-15 18:06:00,0.006538613
3261,2025-10-15 18:08:00,0.0065167174
3261,2025-10-15 18:10:00,0.00650388
3261,2025-10-15 18:12:00,0.006498758
3261,2025-10-15 18:14:00,0.006499875
3261,2025-10-15 18:16:00,0.0064989375
3261,2025-10-15 18:18:00,0.006493616
3261,2025-10-15 18:20:00,0.0064874217
3261,2025-10-15 18:22:00,0.006490964
3261,2025-10-15 18:24:00,0.0064956946
3261,2025-10-15 18:26:00,0.006492072
3261,2025-10-15 18:28:00,0.006466642
3261,2025-10-15 18:30:00,0.0064326525
3261,2025-10-15 18:32:00,0.0063897544
3261,2025-10-15 18:34:00,0.0063584475
3261,2025-10-15 18:36:00,0.006339186
3261,2025-10-15 18:38:00,0.0063217846
3261,2025-10-15 18:40:00,0.0063110664
3261,2025-10-15 18:42:00,0.0062883506
3261,2025-10-15 18:44:00,0.006255
3261,2025-10-15 18:46:00,0.006201774
3261,2025-10-15 18:48:00,0.006143224
3261,2025-10-15 18:50:00,0.0060897525
3261,2025-10-15 18:52:00,0.0060454314
3261,2025-10-15 18:54:00,0.006001757
3261,2025-10-15 18:56:00,0.0059761656
3261,2025-10-15 18:58:00,0.0059729656
3261,2025-10-15 19:00:00,0.0059800125
3261,2025-10-15 19:02:00,0.005997467
3261,2025-10-15 19:04:00,0.0060078464
3261,2025-10-15 19:06:00,0.0059965635
3261,2025-10-15 19:08:00,0.005984878
3261,2025-10-15 19:10:00,0.0059719086
3261,2025-10-15 19:12:00,0.005962236
3261,2025-10-15 19:14:00,0.005960786
3261,2025-10-15 19:16:00,0.0059579685
3261,2025-10-15 19:18:00,0.0059689768
3261,2025-10-15 19:20:00,0.005982684
3261,2025-10-15 19:22:00,0.0060041463
3261,2025-10-15 19:24:00,0.0060281847
3261,2025-10-15 19:26:00,0.006042774
3261,2025-10-15 19:28:00,0.0060430923
3261,2025-10-15 19:30:00,0.006035988
3261,2025-10-15 19:32:00,0.0060305335
3261,2025-10-15 19:34:00,0.006027931
3261,2025-10-15 19:36:00,0.006028169
3261,2025-10-15 19:38:00,0.006031828
3261,2025-10-15 19:40:00,0.0060442975
3261,2025-10-15 19:42:00,0.0060544247
3261,2025-10-15 19:44:00,0.0060723266
3261,2025-10-15 19:46:00,0.006101867
3261,2025-10-15 19:48:00,0.0061343377
3261,2025-10-15 19:50:00,0.006150103
3261,2025-10-15 19:52:00,0.0061589796
3261,2025-10-15 19:54:00,0.0061526345
3261,2025-10-15 19:56:00,0.0061499598
3261,2025-10-15 19:58:00,0.006153213
3261,2025-10-15 20:00:00,0.0061540417
3261,2025-10-15 20:02:00,0.006158741
3261,2025-10-15 20:04:00,0.006164166
3261,2025-10-15 20:06:00,0.006171813
3261,2025-10-15 20:08:00,0.006186367
3261,2025-10-15 20:10:00,0.006198947
3261,2025-10-15 20:12:00,0.0062122135
3261,2025-10-15 20:14:00,0.0062265713
3261,2025-10-15 20:16:00,0.006257493
3261,2025-10-15 20:18:00,0.0062754867
3261,2025-10-15 20:20:00,0.006264085
3261,2025-10-15 20:22:00,0.006252014
3261,2025-10-15 20:24:00,0.0062550604
3261,2025-10-15 20:26:00,0.0062756483
3261,2025-10-15 20:28:00,0.0063075507
3261,2025-10-15 20:30:00,0.006341989
3261,2025-10-15 20:32:00,0.0063872277
3261,2025-10-15 20:34:00,0.0064155064
3261,2025-10-15 20:36:00,0.006451074
3261,2025-10-15 20:38:00,0.0064832303
3261,2025-10-15 20:40:00,0.006503254
3261,2025-10-15 20:42:00,0.006516625
3261,2025-10-15 20:44:00,0.006525701
3261,2025-10-15 20:46:00,0.0065320157
3261,2025-10-15 20:48:00,0.0065421667
3261,2025-10-15 20:50:00,0.0065569836
3261,2025-10-15 20:52:00,0.006566164
3261,2025-10-15 20:54:00,0.0065766755
3261,2025-10-15 20:56:00,0.0065920185
3261,2025-10-15 20:58:00,0.006621972
3261,2025-10-15 21:00:00,0.006654417
3261,2025-10-15 21:02:00,0.0066761114
3261,2025-10-15 21:04:00,0.0066853417
3261,2025-10-15 21:06:00,0.0066806963
3261,2025-10-15 21:08:00,0.0066544614
3261,2025-10-15 21:10:00,0.0066244523
3261,2025-10-15 21:12:00,0.0066020964
3261,2025-10-15 21:14:00,0.0065882
3261,2025-10-15 21:16:00,0.0065740123
3261,2025-10-15 21:18:00,0.006571892
3261,2025-10-15 21:20:00,0.006573477
3261,2025-10-15 21:22:00,0.006575087
3261,2025-10-15 21:24:00,0.006572244
3261,2025-10-15 21:26:00,0.0065651042
3261,2025-10-15 21:28:00,0.006565756
3261,2025-10-15 21:30:00,0.0065680956
3261,2025-10-15 21:32:00,0.006555541
3261,2025-10-15 21:34:00,0.0065402603
3261,2025-10-15 21:36:00,0.006524089
3261,2025-10-15 21:38:00,0.006511854
3261,2025-10-15 21:40:00,0.006497451
3261,2025-10-15 21:42:00,0.006487696
3261,2025-10-15 21:44:00,0.006488003
3261,2025-10-15 21:46:00,0.006495384
3261,2025-10-15 21:48:00,0.006499378
3261,2025-10-15 21:50:00,0.0064976793
3261,2025-10-15 21:52:00,0.006484516
3261,2025-10-15 21:54:00,0.006469958
3261,2025-10-15 21:56:00,0.0064511998
3261,2025-10-15 21:58:00,0.0064333854
3261,2025-10-15 22:00:00,0.0064196116
3261,2025-10-15 22:02:00,0.006410283
3261,2025-10-15 22:04:00,0.0064007593
3261,2025-10-15 22:06:00,0.0063841427
3261,2025-10-15 22:08:00,0.0063742
3261,2025-10-15 22:10:00,0.006366521
3261,2025-10-15 22:12:00,0.0063619865
3261,2025-10-15 22:14:00,0.006367662
3261,2025-10-15 22:16:00,0.006375297
3261,2025-10-15 22:18:00,0.0063883364
3261,2025-10-15 22:20:00,0.006403439
3261,2025-10-15 22:22:00,0.0064162794
3261,2025-10-15 22:24:00,0.0064064786
3261,2025-10-15 22:26:00,0.0064027687
3261,2025-10-15 22:28:00,0.0064199544
3261,2025-10-15 22:30:00,0.006442988
3261,2025-10-15 22:32:00,0.006469922
3261,2025-10-15 22:34:00,0.006478022
3261,2025-10-15 22:36:00,0.0064735245
3261,2025-10-15 22:38:00,0.006463375
3261,2025-10-15 22:40:00,0.0064404267
3261,2025-10-15 22:42:00,0.0064292094
3261,2025-10-15 22:44:00,0.0064092143
3261,2025-10-15 22:46:00,0.006402147
3261,2025-10-15 22:48:00,0.006401196
3261,2025-10-15 22:50:00,0.006402199
3261,2025-10-15 22:52:00,0.0063994043
3261,2025-10-15 22:54:00,0.0064042695
3261,2025-10-15 22:56:00,0.006392937
