well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
3261,2025-10-05 01:22:00,train,-0.35516563057899475,23.69890594482422,103.1957015991211,0.25144699215888977,-0.6066126227378845
3261,2025-10-05 01:24:00,train,0.22236911952495575,24.485620498657227,119.02888488769531,0.3465273380279541,-0.12415821850299835
3261,2025-10-05 01:26:00,train,0.11526991426944733,24.014585494995117,117.38236999511719,0.2895992398262024,-0.17432932555675507
3261,2025-10-05 01:28:00,train,1.5619264841079712,32.1637077331543,132.536865234375,1.2744817733764648,0.28744471073150635
3261,2025-10-05 01:30:00,train,-0.3589669167995453,22.27792739868164,108.70697784423828,0.07971107214689255,-0.43867799639701843
3261,2025-10-05 01:32:00,train,0.1824573576450348,26.945219039916992,107.96355438232422,0.6437882781028748,-0.46133092045783997
3261,2025-10-05 01:34:00,train,0.8180371522903442,30.98535919189453,112.79759979248047,1.13206946849823,-0.31403228640556335
3261,2025-10-05 01:36:00,train,0.050773799419403076,24.531259536743164,113.2164535522461,0.35204315185546875,-0.3012693524360657
3261,2025-10-05 01:38:00,train,0.3898153007030487,27.70086669921875,111.77149963378906,0.7351139783859253,-0.3452986776828766
3261,2025-10-05 01:40:00,train,0.39100223779678345,31.323177337646484,97.44328308105469,1.1728973388671875,-0.781895101070404
3261,2025-10-05 01:42:00,train,-0.022768080234527588,26.91104507446289,101.364013671875,0.6396580934524536,-0.6624261736869812
3261,2025-10-05 01:44:00,train,25.203916549682617,34.89092254638672,897.6024780273438,1.60408616065979,23.599830627441406
3261,2025-10-05 01:46:00,train,0.3152942359447479,26.551647186279297,113.88401794433594,0.5962221622467041,-0.2809279263019562
3261,2025-10-05 01:48:00,train,0.6060737371444702,23.984163284301758,133.6102294921875,0.28592246770858765,0.32015129923820496
3261,2025-10-05 01:50:00,train,0.2507130801677704,21.525739669799805,131.6988525390625,-0.011196460574865341,0.261909544467926
3261,2025-10-05 01:52:00,train,1.8015937805175781,25.672922134399414,166.14666748046875,0.49002164602279663,1.3115720748901367
3261,2025-10-05 01:54:00,train,1.3735415935516357,24.860523223876953,155.32107543945312,0.39183714985847473,0.9817044734954834
