well_id,timestamp,split,score,paano_short,paano_long,paano_fused
129л,2025-12-01 04:10:00,test,0.011733416467905045,0.014602769166231155,0.0031253602355718613,0.011733416467905045
129л,2025-12-01 04:12:00,test,0.01167733408510685,0.014533523470163345,0.0031087645329535007,0.01167733408510685
129л,2025-12-01 04:14:00,test,0.011625586077570915,0.014469594694674015,0.003093557897955179,0.011625586077570915
129л,2025-12-01 04:16:00,test,0.011580117046833038,0.014414962381124496,0.003075581742450595,0.011580117046833038
129л,2025-12-01 04:18:00,test,0.011563358828425407,0.014398719184100628,0.003057280322536826,0.011563358828425407
129л,2025-12-01 04:20:00,test,0.01154022105038166,0.014373157173395157,0.0030414145439863205,0.01154022105038166
129л,2025-12-01 04:22:00,test,0.011521706357598305,0.014353133738040924,0.0030274242162704468,0.011521706357598305
129л,2025-12-01 04:24:00,test,0.011487017385661602,0.014311076141893864,0.0030148401856422424,0.011487017385661602
129л,2025-12-01 04:26:00,test,0.01145034097135067,0.014265547506511211,0.003004722762852907,0.01145034097135067
129л,2025-12-01 04:28:00,test,0.011412757448852062,0.01421754527837038,0.0029983913991600275,0.011412757448852062
129л,2025-12-01 04:30:00,test,0.011383739300072193,0.014181110076606274,0.0029916272033005953,0.011383739300072193
129л,2025-12-01 04:32:00,test,0.011334816925227642,0.014118636958301067,0.002983358222991228,0.011334816925227642
129л,2025-12-01 04:34:00,test,0.011277790181338787,0.014045867137610912,0.002973561640828848,0.011277790181338787
129л,2025-12-01 04:36:00,test,0.011224047280848026,0.013977718539536,0.002963031642138958,0.011224047280848026
129л,2025-12-01 04:38:00,test,0.011169499717652798,0.013908342458307743,0.0029529714956879616,0.011169499717652798
129л,2025-12-01 04:40:00,test,0.011124889366328716,0.013851216994225979,0.002945906715467572,0.011124889366328716
129л,2025-12-01 04:42:00,test,0.011104434728622437,0.01382498163729906,0.002942791674286127,0.011104434728622437
129л,2025-12-01 04:44:00,test,0.011081411503255367,0.013794048689305782,0.002943500177934766,0.011081411503255367
129л,2025-12-01 04:46:00,test,0.011059017851948738,0.01376254577189684,0.0029484350234270096,0.011059017851948738
129л,2025-12-01 04:48:00,test,0.011032884940505028,0.013726907782256603,0.0029508175794035196,0.011032884940505028
129л,2025-12-01 04:50:00,test,0.011032438836991787,0.013725802302360535,0.0029523493722081184,0.011032438836991787
129л,2025-12-01 04:52:00,test,0.011030267924070358,0.013721444644033909,0.0029567377641797066,0.011030267924070358
129л,2025-12-01 04:54:00,test,0.010998988524079323,0.013676424510776997,0.0029666798654943705,0.010998988524079323
129л,2025-12-01 04:56:00,test,0.01096482202410698,0.013626144267618656,0.0029808543622493744,0.01096482202410698
129л,2025-12-01 04:58:00,test,0.010938995517790318,0.013586743734776974,0.0029957531951367855,0.010938995517790318
129л,2025-12-01 05:00:00,test,0.010926338844001293,0.013566789217293262,0.0030049877241253853,0.010926338844001293
129л,2025-12-01 05:02:00,test,0.010914715938270092,0.013548255898058414,0.003014095826074481,0.010914715938270092
129л,2025-12-01 05:04:00,test,0.010896416381001472,0.013521210290491581,0.0030220330227166414,0.010896416381001472
129л,2025-12-01 05:06:00,test,0.010882268659770489,0.013499627821147442,0.003030192805454135,0.010882268659770489
129л,2025-12-01 05:08:00,test,0.010881764814257622,0.01349565852433443,0.0030400841496884823,0.010881764814257622
129л,2025-12-01 05:10:00,test,0.01089125219732523,0.01350328978151083,0.003055141307413578,0.01089125219732523
129л,2025-12-01 05:12:00,test,0.010875798761844635,0.013476663269102573,0.0030732047744095325,0.010875798761844635
129л,2025-12-01 05:14:00,test,0.010808317922055721,0.013380815275013447,0.003090823767706752,0.010808317922055721
129л,2025-12-01 05:16:00,test,0.010684533976018429,0.013209972530603409,0.003108216682448983,0.010684533976018429
129л,2025-12-01 05:18:00,test,0.010579772293567657,0.013066808693110943,0.0031186637934297323,0.010579772293567657
129л,2025-12-01 05:20:00,test,0.010527640581130981,0.012995650060474873,0.0031236112117767334,0.010527640581130981
129л,2025-12-01 05:22:00,test,0.01051456667482853,0.012976962141692638,0.003127379808574915,0.01051456667482853
129л,2025-12-01 05:24:00,test,0.010523280128836632,0.012987419031560421,0.0031308643519878387,0.010523280128836632
129л,2025-12-01 05:26:00,test,0.01051788404583931,0.012991302646696568,0.0030976273119449615,0.01051788404583931
129л,2025-12-01 05:28:00,test,0.010521834716200829,0.013001765124499798,0.00308204279281199,0.010521834716200829
129л,2025-12-01 05:30:00,test,0.010521160438656807,0.013002238236367702,0.003077928675338626,0.010521160438656807
129л,2025-12-01 05:32:00,test,0.010534972883760929,0.013019855134189129,0.00308032613247633,0.010534972883760929
129л,2025-12-01 05:34:00,test,0.010563786141574383,0.013055793009698391,0.003087767632678151,0.010563786141574383
129л,2025-12-01 05:36:00,test,0.01061352901160717,0.013119245879352093,0.003096378641203046,0.01061352901160717
129л,2025-12-01 05:38:00,test,0.01067309733480215,0.013195998035371304,0.003104396164417267,0.01067309733480215
129л,2025-12-01 05:40:00,test,0.01073610968887806,0.013277350924909115,0.003112385980784893,0.01073610968887806
129л,2025-12-01 05:42:00,test,0.010782582685351372,0.013337145559489727,0.0031188956927508116,0.010782582685351372
129л,2025-12-01 05:44:00,test,0.010819037444889545,0.013382937759160995,0.0031273365020751953,0.010819037444889545
129л,2025-12-01 05:46:00,test,0.010825306177139282,0.013388357125222683,0.003136156126856804,0.010825306177139282
129л,2025-12-01 05:48:00,test,0.010811316780745983,0.013365373946726322,0.0031491455156356096,0.010811316780745983
129л,2025-12-01 05:50:00,test,0.010811518877744675,0.01336160209029913,0.003161271335557103,0.010811518877744675
129л,2025-12-01 05:52:00,test,0.010805990546941757,0.013349470682442188,0.0031755485106259584,0.010805990546941757
129л,2025-12-01 05:54:00,test,0.010801375843584538,0.013337831012904644,0.0031920114997774363,0.010801375843584538
129л,2025-12-01 05:56:00,test,0.01080910861492157,0.01334367785602808,0.0032053980976343155,0.01080910861492157
129л,2025-12-01 05:58:00,test,0.010848197154700756,0.013390835374593735,0.003220283193513751,0.010848197154700756
129л,2025-12-01 06:00:00,test,0.010887151584029198,0.013440127484500408,0.0032282264437526464,0.010887151584029198
129л,2025-12-01 06:02:00,test,0.010901117697358131,0.013456861488521099,0.003233887255191803,0.010901117697358131
129л,2025-12-01 06:04:00,test,0.010930144228041172,0.01349426805973053,0.003237772034481168,0.010930144228041172
129л,2025-12-01 06:06:00,test,0.01097245141863823,0.01354894321411848,0.00324297696352005,0.01097245141863823
129л,2025-12-01 06:08:00,test,0.01102281454950571,0.013613056391477585,0.003252089722082019,0.01102281454950571
129л,2025-12-01 06:10:00,test,0.011057628318667412,0.013656198047101498,0.0032619191333651543,0.011057628318667412
129л,2025-12-01 06:12:00,test,0.01108561735600233,0.013690161518752575,0.003271985799074173,0.01108561735600233
129л,2025-12-01 06:14:00,test,0.011113958433270454,0.013725239783525467,0.0032801127526909113,0.011113958433270454
129л,2025-12-01 06:16:00,test,0.011128680780529976,0.013742871582508087,0.003286106511950493,0.011128680780529976
129л,2025-12-01 06:18:00,test,0.011161783710122108,0.013785693794488907,0.0032900541555136442,0.011161783710122108
129л,2025-12-01 06:20:00,test,0.011198684573173523,0.013834326528012753,0.003291759639978409,0.011198684573173523
129л,2025-12-01 06:22:00,test,0.011204110458493233,0.013842067681252956,0.0032902408856898546,0.011204110458493233
129л,2025-12-01 06:24:00,test,0.01122721191495657,0.013873680494725704,0.003287805477157235,0.01122721191495657
129л,2025-12-01 06:26:00,test,0.011256425641477108,0.013913729228079319,0.0032845146488398314,0.011256425641477108
129л,2025-12-01 06:28:00,test,0.011284185573458672,0.013952277600765228,0.003279910422861576,0.011284185573458672
129л,2025-12-01 06:30:00,test,0.01134729478508234,0.014036939479410648,0.003278358606621623,0.01134729478508234
129л,2025-12-01 06:32:00,test,0.011409856379032135,0.014120198786258698,0.003278829390183091,0.011409856379032135
129л,2025-12-01 06:34:00,test,0.011473219841718674,0.01420448999851942,0.0032794084399938583,0.011473219841718674
129л,2025-12-01 06:36:00,test,0.011495299637317657,0.014233789406716824,0.003279829630628228,0.011495299637317657
129л,2025-12-01 06:38:00,test,0.01152720395475626,0.014276939444243908,0.0032779995817691088,0.01152720395475626
129л,2025-12-01 06:40:00,test,0.011586008593440056,0.014354323036968708,0.0032810636330395937,0.011586008593440056
129л,2025-12-01 06:42:00,test,0.011633813381195068,0.014416285790503025,0.0032863954547792673,0.011633813381195068
129л,2025-12-01 06:44:00,test,0.011659245006740093,0.014448697678744793,0.0032908867578953505,0.011659245006740093
129л,2025-12-01 06:46:00,test,0.011701743118464947,0.014504588209092617,0.0032932094763964415,0.011701743118464947
129л,2025-12-01 06:48:00,test,0.011726202443242073,0.014536983333528042,0.0032938618678599596,0.011726202443242073
129л,2025-12-01 06:50:00,test,0.011736740358173847,0.014551375061273575,0.0032928374130278826,0.011736740358173847
129л,2025-12-01 06:52:00,test,0.011752869002521038,0.014572606422007084,0.0032936560455709696,0.011752869002521038
129л,2025-12-01 06:54:00,test,0.011766573414206505,0.014592175371944904,0.0032897666096687317,0.011766573414206505
129л,2025-12-01 06:56:00,test,0.011766253039240837,0.014592844061553478,0.003286481136456132,0.011766253039240837
129л,2025-12-01 06:58:00,test,0.011794043704867363,0.014630399644374847,0.0032849747221916914,0.011794043704867363
129л,2025-12-01 07:00:00,test,0.01183127611875534,0.014679829590022564,0.003285617334768176,0.01183127611875534
129л,2025-12-01 07:02:00,test,0.011884424835443497,0.014750526286661625,0.003286118386313319,0.011884424835443497
129л,2025-12-01 07:04:00,test,0.011902711354196072,0.014773626811802387,0.00328996405005455,0.011902711354196072
129л,2025-12-01 07:06:00,test,0.011904144659638405,0.014773774892091751,0.0032952530309557915,0.011904144659638405
129л,2025-12-01 07:08:00,test,0.011878957971930504,0.014738275669515133,0.0033010076731443405,0.011878957971930504
129л,2025-12-01 07:10:00,test,0.0118131497874856,0.014648501761257648,0.0033070927020162344,0.0118131497874856
129л,2025-12-01 07:12:00,test,0.011742392554879189,0.014552599750459194,0.0033117737621068954,0.011742392554879189
129л,2025-12-01 07:14:00,test,0.011671870946884155,0.014457075856626034,0.0033162564504891634,0.011671870946884155
129л,2025-12-01 07:16:00,test,0.011612653732299805,0.014377378858625889,0.0033184767235070467,0.011612653732299805
129л,2025-12-01 07:18:00,test,0.011567373760044575,0.014315865933895111,0.00332189560867846,0.011567373760044575
129л,2025-12-01 07:20:00,test,0.011560707353055477,0.01430482417345047,0.0033283585216850042,0.011560707353055477
129л,2025-12-01 07:22:00,test,0.011593789793550968,0.014346368610858917,0.00333605264313519,0.011593789793550968
129л,2025-12-01 07:24:00,test,0.011637866497039795,0.014403273351490498,0.0033416457008570433,0.011637866497039795
129л,2025-12-01 07:26:00,test,0.011690863408148289,0.014472056180238724,0.0033472839277237654,0.011690863408148289
129л,2025-12-01 07:28:00,test,0.011754429899156094,0.014554244466125965,0.0033549845684319735,0.011754429899156094
129л,2025-12-01 07:30:00,test,0.011801954358816147,0.014614160172641277,0.0033653390128165483,0.011801954358816147
129л,2025-12-01 07:32:00,test,0.011844730004668236,0.014668144285678864,0.003374487394466996,0.011844730004668236
129л,2025-12-01 07:34:00,test,0.011824293993413448,0.014638211578130722,0.003382541239261627,0.011824293993413448
129л,2025-12-01 07:36:00,test,0.011795119382441044,0.014597617089748383,0.0033876250963658094,0.011795119382441044
129л,2025-12-01 07:38:00,test,0.011786151677370071,0.014584124088287354,0.003392232581973076,0.011786151677370071
129л,2025-12-01 07:40:00,test,0.01177143957465887,0.014564321376383305,0.0033927925396710634,0.01177143957465887
129л,2025-12-01 07:42:00,test,0.011762714944779873,0.014552582986652851,0.003393108258023858,0.011762714944779873
129л,2025-12-01 07:44:00,test,0.01179436780512333,0.014594939537346363,0.003392650978639722,0.01179436780512333
129л,2025-12-01 07:46:00,test,0.011834471486508846,0.014647665433585644,0.0033948905766010284,0.011834471486508846
129л,2025-12-01 07:48:00,test,0.011870830319821835,0.014694704674184322,0.0033992091193795204,0.011870830319821835
129л,2025-12-01 07:50:00,test,0.011896505951881409,0.014727489091455936,0.00340355490334332,0.011896505951881409
129л,2025-12-01 07:52:00,test,0.011932075954973698,0.014773521572351456,0.0034077393356710672,0.011932075954973698
129л,2025-12-01 07:54:00,test,0.011936530470848083,0.01477882545441389,0.003409646451473236,0.011936530470848083
129л,2025-12-01 07:56:00,test,0.011937449686229229,0.014779675751924515,0.003410770557820797,0.011937449686229229
129л,2025-12-01 07:58:00,test,0.011987807229161263,0.014847113750874996,0.003409888595342636,0.011987807229161263
129л,2025-12-01 08:00:00,test,0.012035979889333248,0.014910642057657242,0.003411992685869336,0.012035979889333248
129л,2025-12-01 08:02:00,test,0.012080187909305096,0.014968812465667725,0.0034143158700317144,0.012080187909305096
129л,2025-12-01 08:04:00,test,0.012107646092772484,0.015006122179329395,0.0034122157376259565,0.012107646092772484
129л,2025-12-01 08:06:00,test,0.01209900714457035,0.014996063895523548,0.003407837124541402,0.01209900714457035
129л,2025-12-01 08:08:00,test,0.012095446698367596,0.014994180761277676,0.0033992452081292868,0.012095446698367596
129л,2025-12-01 08:10:00,test,0.01209253165870905,0.01499252486974001,0.0033925527241081,0.01209253165870905
129л,2025-12-01 08:12:00,test,0.012117777951061726,0.015026555396616459,0.003391445614397526,0.012117777951061726
129л,2025-12-01 08:14:00,test,0.012133540585637093,0.015046552754938602,0.003394501516595483,0.012133540585637093
129л,2025-12-01 08:16:00,test,0.01216990128159523,0.015091492794454098,0.003405129536986351,0.01216990128159523
129л,2025-12-01 08:18:00,test,0.012181499041616917,0.01510271430015564,0.0034178521018475294,0.012181499041616917
129л,2025-12-01 08:20:00,test,0.012179473415017128,0.015095613896846771,0.003431052900850773,0.012179473415017128
129л,2025-12-01 08:22:00,test,0.01215061079710722,0.015055102296173573,0.003437134437263012,0.01215061079710722
129л,2025-12-01 08:24:00,test,0.012131000868976116,0.015026944689452648,0.0034431687090545893,0.012131000868976116
129л,2025-12-01 08:26:00,test,0.012139048427343369,0.015034187585115433,0.0034536297898739576,0.012139048427343369
129л,2025-12-01 08:28:00,test,0.012135566212236881,0.01502371858805418,0.003471108851954341,0.012135566212236881
129л,2025-12-01 08:30:00,test,0.01213262602686882,0.01501054409891367,0.0034988708794116974,0.01213262602686882
129л,2025-12-01 08:32:00,test,0.012134972959756851,0.01500258594751358,0.003532133065164089,0.012134972959756851
129л,2025-12-01 08:34:00,test,0.012110301293432713,0.014956696890294552,0.0035711161326617002,0.012110301293432713
129л,2025-12-01 08:36:00,test,0.012065189890563488,0.0148809514939785,0.003617906244471669,0.012065189890563488
129л,2025-12-01 08:38:00,test,0.01201816089451313,0.014799286611378193,0.003674780949950218,0.01201816089451313
129л,2025-12-01 08:40:00,test,0.012005850672721863,0.014759800396859646,0.003744003362953663,0.012005850672721863
129л,2025-12-01 08:42:00,test,0.011999554000794888,0.014727267436683178,0.003816414624452591,0.011999554000794888
129л,2025-12-01 08:44:00,test,0.012020520865917206,0.014731459319591522,0.0038877055048942566,0.012020520865917206
129л,2025-12-01 08:46:00,test,0.012100490741431713,0.014814949594438076,0.003957113716751337,0.012100490741431713
129л,2025-12-01 08:48:00,test,0.012186492793262005,0.014903533272445202,0.00403537368401885,0.012186492793262005
129л,2025-12-01 08:50:00,test,0.01228620670735836,0.01500918809324503,0.0041172620840370655,0.01228620670735836
129л,2025-12-01 08:52:00,test,0.012405839748680592,0.015140085481107235,0.004203103948384523,0.012405839748680592
129л,2025-12-01 08:54:00,test,0.012507401406764984,0.015246951021254063,0.004288753028959036,0.012507401406764984
129л,2025-12-01 08:56:00,test,0.012615444138646126,0.01535920798778534,0.004384153056889772,0.012615444138646126
129л,2025-12-01 08:58:00,test,0.012694953009486198,0.015433757565915585,0.004478540271520615,0.012694953009486198
129л,2025-12-01 09:00:00,test,0.01278303749859333,0.015522979199886322,0.004563212860375643,0.01278303749859333
129л,2025-12-01 09:02:00,test,0.012872876599431038,0.015615309588611126,0.004645579494535923,0.012872876599431038
129л,2025-12-01 09:04:00,test,0.012940612621605396,0.01567872241139412,0.004726283252239227,0.012940612621605396
129л,2025-12-01 09:06:00,test,0.013005846180021763,0.0157401692122221,0.004802880343049765,0.013005846180021763
129л,2025-12-01 09:08:00,test,0.013067393563687801,0.015797123312950134,0.0048782057128846645,0.013067393563687801
129л,2025-12-01 09:10:00,test,0.013173380866646767,0.01591421477496624,0.004950879607349634,0.013173380866646767
129л,2025-12-01 09:12:00,test,0.013300035148859024,0.016055786982178688,0.005032777786254883,0.013300035148859024
129л,2025-12-01 09:14:00,test,0.0134293083101511,0.016199372708797455,0.005119114648550749,0.0134293083101511
129л,2025-12-01 09:16:00,test,0.013532066717743874,0.016306396573781967,0.005209077149629593,0.013532066717743874
129л,2025-12-01 09:18:00,test,0.013592167757451534,0.016356943175196648,0.005297844763845205,0.013592167757451534
129л,2025-12-01 09:20:00,test,0.013593610376119614,0.016329053789377213,0.005387280602008104,0.013593610376119614
129л,2025-12-01 09:22:00,test,0.01357181929051876,0.016271134838461876,0.005473874509334564,0.01357181929051876
129л,2025-12-01 09:24:00,test,0.01356552354991436,0.016234422102570534,0.005558824632316828,0.01356552354991436
129л,2025-12-01 09:26:00,test,0.01356606837362051,0.016205662861466408,0.00564728444442153,0.01356606837362051
129л,2025-12-01 09:28:00,test,0.013551091775298119,0.016154345124959946,0.005741330329328775,0.013551091775298119
129л,2025-12-01 09:30:00,test,0.013512169010937214,0.016073046252131462,0.0058295391499996185,0.013512169010937214
129л,2025-12-01 09:32:00,test,0.013465058989822865,0.015980057418346405,0.005920062307268381,0.013465058989822865
129л,2025-12-01 09:34:00,test,0.013404928147792816,0.0158715657889843,0.006005014758557081,0.013404928147792816
129л,2025-12-01 09:36:00,test,0.01335468702018261,0.01577439159154892,0.006095572840422392,0.01335468702018261
129л,2025-12-01 09:38:00,test,0.013293882831931114,0.015660351142287254,0.006194479763507843,0.013293882831931114
129л,2025-12-01 09:40:00,test,0.013245116919279099,0.015560012310743332,0.00630043214187026,0.013245116919279099
129л,2025-12-01 09:42:00,test,0.013236776925623417,0.015513026155531406,0.006408029701560736,0.013236776925623417
129л,2025-12-01 09:44:00,test,0.01322244480252266,0.015459476970136166,0.006511351093649864,0.01322244480252266
129л,2025-12-01 09:46:00,test,0.013224073685705662,0.015426885336637497,0.006615638732910156,0.013224073685705662
129л,2025-12-01 09:48:00,test,0.013251296244561672,0.015428680926561356,0.00671914080157876,0.013251296244561672
129л,2025-12-01 09:50:00,test,0.013272079639136791,0.015420310199260712,0.006827386561781168,0.013272079639136791
129л,2025-12-01 09:52:00,test,0.01323345024138689,0.015336371026933193,0.0069246902130544186,0.01323345024138689
129л,2025-12-01 09:54:00,test,0.013232878409326077,0.015305695123970509,0.007014425937086344,0.013232878409326077
129л,2025-12-01 09:56:00,test,0.01324063166975975,0.015285725705325603,0.0071053518913686275,0.01324063166975975
129л,2025-12-01 09:58:00,test,0.013286886736750603,0.015316556207835674,0.007197878789156675,0.013286886736750603
129л,2025-12-01 10:00:00,test,0.013358019292354584,0.015381050296127796,0.00728892395272851,0.013358019292354584
129л,2025-12-01 10:02:00,test,0.013418568298220634,0.015432269312441349,0.007377463858574629,0.013418568298220634
129л,2025-12-01 10:04:00,test,0.013472937047481537,0.01547649409621954,0.007462268229573965,0.013472937047481537
129л,2025-12-01 10:06:00,test,0.013512667268514633,0.015498233027756214,0.007555970456451178,0.013512667268514633
129л,2025-12-01 10:08:00,test,0.013554624281823635,0.015520486049354076,0.007657041307538748,0.013554624281823635
129л,2025-12-01 10:10:00,test,0.013638836331665516,0.015599681995809078,0.007756299804896116,0.013638836331665516
129л,2025-12-01 10:12:00,test,0.013751908205449581,0.015716461464762688,0.007858251221477985,0.013751908205449581
129л,2025-12-01 10:14:00,test,0.013917336240410805,0.015902409330010414,0.007962114177644253,0.013917336240410805
129л,2025-12-01 10:16:00,test,0.014130622148513794,0.01615268737077713,0.008064424619078636,0.014130622148513794
129л,2025-12-01 10:18:00,test,0.014325533993542194,0.016376597806811333,0.008172343485057354,0.014325533993542194
129л,2025-12-01 10:20:00,test,0.014492924325168133,0.01656048186123371,0.008290249854326248,0.014492924325168133
129л,2025-12-01 10:22:00,test,0.01466062106192112,0.016744885593652725,0.008407826535403728,0.01466062106192112
129л,2025-12-01 10:24:00,test,0.01480890717357397,0.016903715208172798,0.008524480275809765,0.01480890717357397
129л,2025-12-01 10:26:00,test,0.014980874955654144,0.017094377428293228,0.008640368469059467,0.014980874955654144
129л,2025-12-01 10:28:00,test,0.01514972560107708,0.017279261723160744,0.00876111350953579,0.01514972560107708
129л,2025-12-01 10:30:00,test,0.015312724746763706,0.01745647005736828,0.008881491608917713,0.015312724746763706
129л,2025-12-01 10:32:00,test,0.015440026298165321,0.017584966495633125,0.00900520570576191,0.015440026298165321
129л,2025-12-01 10:34:00,test,0.01556740514934063,0.017713019624352455,0.009130559861660004,0.01556740514934063
129л,2025-12-01 10:36:00,test,0.015705330297350883,0.01785312034189701,0.009261958301067352,0.015705330297350883
129л,2025-12-01 10:38:00,test,0.015856245532631874,0.01800592616200447,0.00940720085054636,0.015856245532631874
129л,2025-12-01 10:40:00,test,0.016019904986023903,0.018174126744270325,0.009557242505252361,0.016019904986023903
129л,2025-12-01 10:42:00,test,0.01617157831788063,0.018326152116060257,0.009707859717309475,0.01617157831788063
