well_id,timestamp,split,score,iforest_raw
129л,2025-12-01 05:56:00,test,0.42698484659194946,0.42698484659194946
129л,2025-12-01 05:58:00,test,0.4426034688949585,0.4426034688949585
129л,2025-12-01 06:00:00,test,0.4082842767238617,0.4082842767238617
129л,2025-12-01 06:02:00,test,0.4221133887767792,0.4221133887767792
129л,2025-12-01 06:04:00,test,0.41145870089530945,0.41145870089530945
129л,2025-12-01 06:06:00,test,0.4204520285129547,0.4204520285129547
129л,2025-12-01 06:08:00,test,0.4143432378768921,0.4143432378768921
129л,2025-12-01 06:10:00,test,0.4020780324935913,0.4020780324935913
129л,2025-12-01 06:12:00,test,0.40360572934150696,0.40360572934150696
129л,2025-12-01 06:14:00,test,0.40194663405418396,0.40194663405418396
129л,2025-12-01 06:16:00,test,0.40929603576660156,0.40929603576660156
129л,2025-12-01 06:18:00,test,0.40819576382637024,0.40819576382637024
129л,2025-12-01 06:20:00,test,0.41938191652297974,0.41938191652297974
129л,2025-12-01 06:22:00,test,0.42751362919807434,0.42751362919807434
129л,2025-12-01 06:24:00,test,0.4188121557235718,0.4188121557235718
129л,2025-12-01 06:26:00,test,0.41671884059906006,0.41671884059906006
129л,2025-12-01 06:28:00,test,0.4252840280532837,0.4252840280532837
129л,2025-12-01 06:30:00,test,0.42585062980651855,0.42585062980651855
129л,2025-12-01 06:32:00,test,0.42903226613998413,0.42903226613998413
129л,2025-12-01 06:34:00,test,0.4350299537181854,0.4350299537181854
129л,2025-12-01 06:36:00,test,0.43352776765823364,0.43352776765823364
129л,2025-12-01 06:38:00,test,0.409580260515213,0.409580260515213
129л,2025-12-01 06:40:00,test,0.4238210916519165,0.4238210916519165
129л,2025-12-01 06:42:00,test,0.4145790934562683,0.4145790934562683
129л,2025-12-01 06:44:00,test,0.41389960050582886,0.41389960050582886
129л,2025-12-01 06:46:00,test,0.42042461037635803,0.42042461037635803
129л,2025-12-01 06:48:00,test,0.4532356858253479,0.4532356858253479
129л,2025-12-01 06:50:00,test,0.4311193525791168,0.4311193525791168
129л,2025-12-01 06:52:00,test,0.4096148610115051,0.4096148610115051
129л,2025-12-01 06:54:00,test,0.41033676266670227,0.41033676266670227
129л,2025-12-01 06:56:00,test,0.4194248616695404,0.4194248616695404
129л,2025-12-01 06:58:00,test,0.41940513253211975,0.41940513253211975
129л,2025-12-01 07:00:00,test,0.4037763178348541,0.4037763178348541
129л,2025-12-01 07:02:00,test,0.4295303523540497,0.4295303523540497
129л,2025-12-01 07:04:00,test,0.4022786021232605,0.4022786021232605
129л,2025-12-01 07:06:00,test,0.41168007254600525,0.41168007254600525
129л,2025-12-01 07:08:00,test,0.4072241485118866,0.4072241485118866
129л,2025-12-01 07:10:00,test,0.4091283977031708,0.4091283977031708
129л,2025-12-01 07:12:00,test,0.41276824474334717,0.41276824474334717
129л,2025-12-01 07:14:00,test,0.42720481753349304,0.42720481753349304
129л,2025-12-01 07:16:00,test,0.41173702478408813,0.41173702478408813
129л,2025-12-01 07:18:00,test,0.38990113139152527,0.38990113139152527
129л,2025-12-01 07:20:00,test,0.4011402130126953,0.4011402130126953
129л,2025-12-01 07:22:00,test,0.40624433755874634,0.40624433755874634
129л,2025-12-01 07:24:00,test,0.3999561369419098,0.3999561369419098
129л,2025-12-01 07:26:00,test,0.3988422453403473,0.3988422453403473
129л,2025-12-01 07:28:00,test,0.39032918214797974,0.39032918214797974
129л,2025-12-01 07:30:00,test,0.399411678314209,0.399411678314209
129л,2025-12-01 07:32:00,test,0.40968188643455505,0.40968188643455505
129л,2025-12-01 07:34:00,test,0.4107382893562317,0.4107382893562317
129л,2025-12-01 07:36:00,test,0.4166375994682312,0.4166375994682312
129л,2025-12-01 07:38:00,test,0.425873339176178,0.425873339176178
129л,2025-12-01 07:40:00,test,0.40513670444488525,0.40513670444488525
129л,2025-12-01 07:42:00,test,0.39771535992622375,0.39771535992622375
129л,2025-12-01 07:44:00,test,0.4099327027797699,0.4099327027797699
129л,2025-12-01 07:46:00,test,0.4014528691768646,0.4014528691768646
129л,2025-12-01 07:48:00,test,0.41119053959846497,0.41119053959846497
129л,2025-12-01 07:50:00,test,0.41784724593162537,0.41784724593162537
129л,2025-12-01 07:52:00,test,0.416683167219162,0.416683167219162
129л,2025-12-01 07:54:00,test,0.4030574560165405,0.4030574560165405
129л,2025-12-01 07:56:00,test,0.4116832911968231,0.4116832911968231
129л,2025-12-01 07:58:00,test,0.41864296793937683,0.41864296793937683
129л,2025-12-01 08:00:00,test,0.41591647267341614,0.41591647267341614
129л,2025-12-01 08:02:00,test,0.4059925377368927,0.4059925377368927
129л,2025-12-01 08:04:00,test,0.40920186042785645,0.40920186042785645
129л,2025-12-01 08:06:00,test,0.415010929107666,0.415010929107666
129л,2025-12-01 08:08:00,test,0.40284380316734314,0.40284380316734314
129л,2025-12-01 08:10:00,test,0.4127854108810425,0.4127854108810425
129л,2025-12-01 08:12:00,test,0.4133474826812744,0.4133474826812744
129л,2025-12-01 08:14:00,test,0.41921690106391907,0.41921690106391907
129л,2025-12-01 08:16:00,test,0.43680158257484436,0.43680158257484436
129л,2025-12-01 08:18:00,test,0.41533181071281433,0.41533181071281433
129л,2025-12-01 08:20:00,test,0.4141140282154083,0.4141140282154083
129л,2025-12-01 08:22:00,test,0.41959521174430847,0.41959521174430847
129л,2025-12-01 08:24:00,test,0.42404088377952576,0.42404088377952576
129л,2025-12-01 08:26:00,test,0.42964258790016174,0.42964258790016174
129л,2025-12-01 08:28:00,test,0.4175731837749481,0.4175731837749481
129л,2025-12-01 08:30:00,test,0.4183744192123413,0.4183744192123413
129л,2025-12-01 08:32:00,test,0.42524033784866333,0.42524033784866333
129л,2025-12-01 08:34:00,test,0.42755797505378723,0.42755797505378723
129л,2025-12-01 08:36:00,test,0.4367242157459259,0.4367242157459259
129л,2025-12-01 08:38:00,test,0.44103485345840454,0.44103485345840454
129л,2025-12-01 08:40:00,test,0.43647852540016174,0.43647852540016174
129л,2025-12-01 08:42:00,test,0.4371630847454071,0.4371630847454071
129л,2025-12-01 08:44:00,test,0.44249454140663147,0.44249454140663147
129л,2025-12-01 08:46:00,test,0.4266955256462097,0.4266955256462097
129л,2025-12-01 08:48:00,test,0.4355182349681854,0.4355182349681854
129л,2025-12-01 08:50:00,test,0.4440234303474426,0.4440234303474426
129л,2025-12-01 08:52:00,test,0.4402978718280792,0.4402978718280792
129л,2025-12-01 08:54:00,test,0.4465428590774536,0.4465428590774536
129л,2025-12-01 08:56:00,test,0.4316268861293793,0.4316268861293793
129л,2025-12-01 08:58:00,test,0.4509417712688446,0.4509417712688446
129л,2025-12-01 09:00:00,test,0.4420667886734009,0.4420667886734009
129л,2025-12-01 09:02:00,test,0.4350951910018921,0.4350951910018921
129л,2025-12-01 09:04:00,test,0.4297196567058563,0.4297196567058563
129л,2025-12-01 09:06:00,test,0.4390394985675812,0.4390394985675812
129л,2025-12-01 09:08:00,test,0.43457335233688354,0.43457335233688354
129л,2025-12-01 09:10:00,test,0.4433572590351105,0.4433572590351105
129л,2025-12-01 09:12:00,test,0.44298264384269714,0.44298264384269714
129л,2025-12-01 09:14:00,test,0.4262179136276245,0.4262179136276245
129л,2025-12-01 09:16:00,test,0.43084555864334106,0.43084555864334106
129л,2025-12-01 09:18:00,test,0.42606058716773987,0.42606058716773987
129л,2025-12-01 09:20:00,test,0.4031914472579956,0.4031914472579956
129л,2025-12-01 09:22:00,test,0.3994196653366089,0.3994196653366089
129л,2025-12-01 09:24:00,test,0.40942177176475525,0.40942177176475525
129л,2025-12-01 09:26:00,test,0.42280063033103943,0.42280063033103943
129л,2025-12-01 09:28:00,test,0.4230307936668396,0.4230307936668396
129л,2025-12-01 09:30:00,test,0.41695496439933777,0.41695496439933777
129л,2025-12-01 09:32:00,test,0.4185500741004944,0.4185500741004944
129л,2025-12-01 09:34:00,test,0.407113641500473,0.407113641500473
129л,2025-12-01 09:36:00,test,0.41219621896743774,0.41219621896743774
129л,2025-12-01 09:38:00,test,0.41055554151535034,0.41055554151535034
129л,2025-12-01 09:40:00,test,0.43195730447769165,0.43195730447769165
129л,2025-12-01 09:42:00,test,0.42176583409309387,0.42176583409309387
129л,2025-12-01 09:44:00,test,0.42557358741760254,0.42557358741760254
129л,2025-12-01 09:46:00,test,0.4279210865497589,0.4279210865497589
129л,2025-12-01 09:48:00,test,0.4136119484901428,0.4136119484901428
129л,2025-12-01 09:50:00,test,0.4147443175315857,0.4147443175315857
129л,2025-12-01 09:52:00,test,0.42139071226119995,0.42139071226119995
129л,2025-12-01 09:54:00,test,0.43189558386802673,0.43189558386802673
129л,2025-12-01 09:56:00,test,0.44467246532440186,0.44467246532440186
129л,2025-12-01 09:58:00,test,0.42751139402389526,0.42751139402389526
129л,2025-12-01 10:00:00,test,0.4334656894207001,0.4334656894207001
129л,2025-12-01 10:02:00,test,0.4283999502658844,0.4283999502658844
129л,2025-12-01 10:04:00,test,0.41793233156204224,0.41793233156204224
129л,2025-12-01 10:06:00,test,0.4335884153842926,0.4335884153842926
129л,2025-12-01 10:08:00,test,0.4208381474018097,0.4208381474018097
129л,2025-12-01 10:10:00,test,0.4219539761543274,0.4219539761543274
129л,2025-12-01 10:12:00,test,0.4241619408130646,0.4241619408130646
129л,2025-12-01 10:14:00,test,0.402849942445755,0.402849942445755
129л,2025-12-01 10:16:00,test,0.4087477922439575,0.4087477922439575
129л,2025-12-01 10:18:00,test,0.4009867012500763,0.4009867012500763
129л,2025-12-01 10:20:00,test,0.41270434856414795,0.41270434856414795
129л,2025-12-01 10:22:00,test,0.41431936621665955,0.41431936621665955
129л,2025-12-01 10:24:00,test,0.4092104732990265,0.4092104732990265
129л,2025-12-01 10:26:00,test,0.4021902084350586,0.4021902084350586
129л,2025-12-01 10:28:00,test,0.40104326605796814,0.40104326605796814
129л,2025-12-01 10:30:00,test,0.40110841393470764,0.40110841393470764
129л,2025-12-01 10:32:00,test,0.4201968312263489,0.4201968312263489
129л,2025-12-01 10:34:00,test,0.40725967288017273,0.40725967288017273
129л,2025-12-01 10:36:00,test,0.4061395525932312,0.4061395525932312
129л,2025-12-01 10:38:00,test,0.4133836627006531,0.4133836627006531
129л,2025-12-01 10:40:00,test,0.407845675945282,0.407845675945282
129л,2025-12-01 10:42:00,test,0.4235660433769226,0.4235660433769226
129л,2025-12-01 10:44:00,test,0.41787856817245483,0.41787856817245483
129л,2025-12-01 10:46:00,test,0.41278374195098877,0.41278374195098877
129л,2025-12-01 10:48:00,test,0.42079535126686096,0.42079535126686096
129л,2025-12-01 10:50:00,test,0.414492666721344,0.414492666721344
129л,2025-12-01 10:52:00,test,0.42259082198143005,0.42259082198143005
129л,2025-12-01 10:54:00,test,0.42133572697639465,0.42133572697639465
129л,2025-12-01 10:56:00,test,0.44654902815818787,0.44654902815818787
129л,2025-12-01 10:58:00,test,0.43277090787887573,0.43277090787887573
129л,2025-12-01 11:00:00,test,0.43606171011924744,0.43606171011924744
129л,2025-12-01 11:02:00,test,0.4046081602573395,0.4046081602573395
129л,2025-12-01 11:04:00,test,0.40563592314720154,0.40563592314720154
129л,2025-12-01 11:06:00,test,0.41698840260505676,0.41698840260505676
129л,2025-12-01 11:08:00,test,0.4197910726070404,0.4197910726070404
129л,2025-12-01 11:10:00,test,0.4060899019241333,0.4060899019241333
129л,2025-12-01 11:12:00,test,0.4011850953102112,0.4011850953102112
129л,2025-12-01 11:14:00,test,0.41997718811035156,0.41997718811035156
129л,2025-12-01 11:16:00,test,0.4029965400695801,0.4029965400695801
129л,2025-12-01 11:18:00,test,0.40912067890167236,0.40912067890167236
129л,2025-12-01 11:20:00,test,0.4105929136276245,0.4105929136276245
129л,2025-12-01 11:22:00,test,0.4179006516933441,0.4179006516933441
129л,2025-12-01 11:24:00,test,0.41485756635665894,0.41485756635665894
129л,2025-12-01 11:26:00,test,0.4136694669723511,0.4136694669723511
129л,2025-12-01 11:28:00,test,0.41052237153053284,0.41052237153053284
129л,2025-12-01 11:30:00,test,0.4344066381454468,0.4344066381454468
129л,2025-12-01 11:32:00,test,0.4148198962211609,0.4148198962211609
129л,2025-12-01 11:34:00,test,0.431501179933548,0.431501179933548
129л,2025-12-01 11:36:00,test,0.4444882571697235,0.4444882571697235
129л,2025-12-01 11:38:00,test,0.41426876187324524,0.41426876187324524
129л,2025-12-01 11:40:00,test,0.44148677587509155,0.44148677587509155
129л,2025-12-01 11:42:00,test,0.4494019150733948,0.4494019150733948
129л,2025-12-01 11:44:00,test,0.44318726658821106,0.44318726658821106
129л,2025-12-01 11:46:00,test,0.43089309334754944,0.43089309334754944
129л,2025-12-01 11:48:00,test,0.4279153048992157,0.4279153048992157
129л,2025-12-01 11:50:00,test,0.42382514476776123,0.42382514476776123
129л,2025-12-01 11:52:00,test,0.42852386832237244,0.42852386832237244
129л,2025-12-01 11:54:00,test,0.42773687839508057,0.42773687839508057
129л,2025-12-01 11:56:00,test,0.4133555591106415,0.4133555591106415
129л,2025-12-01 11:58:00,test,0.4081164300441742,0.4081164300441742
129л,2025-12-01 12:00:00,test,0.4102962911128998,0.4102962911128998
129л,2025-12-01 12:02:00,test,0.41837626695632935,0.41837626695632935
129л,2025-12-01 12:04:00,test,0.43083253502845764,0.43083253502845764
129л,2025-12-01 12:06:00,test,0.42894089221954346,0.42894089221954346
129л,2025-12-01 12:08:00,test,0.46724197268486023,0.46724197268486023
129л,2025-12-01 12:10:00,test,0.47060567140579224,0.47060567140579224
129л,2025-12-01 12:12:00,test,0.48156195878982544,0.48156195878982544
129л,2025-12-01 12:14:00,test,0.42653852701187134,0.42653852701187134
129л,2025-12-01 12:16:00,test,0.4303901493549347,0.4303901493549347
129л,2025-12-01 12:18:00,test,0.42732030153274536,0.42732030153274536
129л,2025-12-01 12:20:00,test,0.4395272135734558,0.4395272135734558
129л,2025-12-01 12:22:00,test,0.4280368685722351,0.4280368685722351
129л,2025-12-01 12:24:00,test,0.43181177973747253,0.43181177973747253
129л,2025-12-01 12:26:00,test,0.42169415950775146,0.42169415950775146
129л,2025-12-01 12:28:00,test,0.41314855217933655,0.41314855217933655
129л,2025-12-01 12:30:00,test,0.4239831268787384,0.4239831268787384
129л,2025-12-01 12:32:00,test,0.4200384020805359,0.4200384020805359
129л,2025-12-01 12:34:00,test,0.4297448992729187,0.4297448992729187
129л,2025-12-01 12:36:00,test,0.4183971881866455,0.4183971881866455
129л,2025-12-01 12:38:00,test,0.41506797075271606,0.41506797075271606
129л,2025-12-01 12:40:00,test,0.4211239516735077,0.4211239516735077
129л,2025-12-01 12:42:00,test,0.4139437675476074,0.4139437675476074
129л,2025-12-01 12:44:00,test,0.41496753692626953,0.41496753692626953
129л,2025-12-01 12:46:00,test,0.410719096660614,0.410719096660614
129л,2025-12-01 12:48:00,test,0.40857595205307007,0.40857595205307007
129л,2025-12-01 12:50:00,test,0.40850093960762024,0.40850093960762024
129л,2025-12-01 12:52:00,test,0.41418564319610596,0.41418564319610596
129л,2025-12-01 12:54:00,test,0.42535871267318726,0.42535871267318726
129л,2025-12-01 12:56:00,test,0.438726007938385,0.438726007938385
129л,2025-12-01 12:58:00,test,0.4532892107963562,0.4532892107963562
129л,2025-12-01 13:00:00,test,0.4330997169017792,0.4330997169017792
129л,2025-12-01 13:02:00,test,0.4271068871021271,0.4271068871021271
129л,2025-12-01 13:04:00,test,0.4300805628299713,0.4300805628299713
129л,2025-12-01 13:06:00,test,0.43977800011634827,0.43977800011634827
129л,2025-12-01 13:08:00,test,0.44065800309181213,0.44065800309181213
129л,2025-12-01 13:10:00,test,0.44291868805885315,0.44291868805885315
129л,2025-12-01 13:12:00,test,0.4374319911003113,0.4374319911003113
129л,2025-12-01 13:14:00,test,0.4351740777492523,0.4351740777492523
129л,2025-12-01 13:16:00,test,0.4343697130680084,0.4343697130680084
129л,2025-12-01 13:18:00,test,0.4459058940410614,0.4459058940410614
129л,2025-12-01 13:20:00,test,0.4299145042896271,0.4299145042896271
129л,2025-12-01 13:22:00,test,0.4337328374385834,0.4337328374385834
129л,2025-12-01 13:24:00,test,0.4370924234390259,0.4370924234390259
129л,2025-12-01 13:26:00,test,0.43018871545791626,0.43018871545791626
129л,2025-12-01 13:28:00,test,0.44681140780448914,0.44681140780448914
129л,2025-12-01 13:30:00,test,0.4507730305194855,0.4507730305194855
129л,2025-12-01 13:32:00,test,0.45314502716064453,0.45314502716064453
129л,2025-12-01 13:34:00,test,0.4519554674625397,0.4519554674625397
129л,2025-12-01 13:36:00,test,0.43688493967056274,0.43688493967056274
129л,2025-12-01 13:38:00,test,0.4487378001213074,0.4487378001213074
129л,2025-12-01 13:40:00,test,0.45713314414024353,0.45713314414024353
129л,2025-12-01 13:42:00,test,0.46073615550994873,0.46073615550994873
129л,2025-12-01 13:44:00,test,0.45658859610557556,0.45658859610557556
129л,2025-12-01 13:46:00,test,0.446095734834671,0.446095734834671
129л,2025-12-01 13:48:00,test,0.44030001759529114,0.44030001759529114
129л,2025-12-01 13:50:00,test,0.44529905915260315,0.44529905915260315
129л,2025-12-01 13:52:00,test,0.43769797682762146,0.43769797682762146
129л,2025-12-01 13:54:00,test,0.4235835671424866,0.4235835671424866
129л,2025-12-01 13:56:00,test,0.4528539776802063,0.4528539776802063
129л,2025-12-01 13:58:00,test,0.4438786804676056,0.4438786804676056
129л,2025-12-01 14:00:00,test,0.43620795011520386,0.43620795011520386
129л,2025-12-01 14:02:00,test,0.45906728506088257,0.45906728506088257
129л,2025-12-01 14:04:00,test,0.4372926652431488,0.4372926652431488
129л,2025-12-01 14:06:00,test,0.4450497627258301,0.4450497627258301
129л,2025-12-01 14:08:00,test,0.45164427161216736,0.45164427161216736
129л,2025-12-01 14:10:00,test,0.44755420088768005,0.44755420088768005
129л,2025-12-01 14:12:00,test,0.45638948678970337,0.45638948678970337
129л,2025-12-01 14:14:00,test,0.4530888795852661,0.4530888795852661
129л,2025-12-01 14:16:00,test,0.4892798066139221,0.4892798066139221
129л,2025-12-01 14:18:00,test,0.4850342869758606,0.4850342869758606
129л,2025-12-01 14:20:00,test,0.4793752133846283,0.4793752133846283
129л,2025-12-01 14:22:00,test,0.4380348324775696,0.4380348324775696
129л,2025-12-01 14:24:00,test,0.45824745297431946,0.45824745297431946
129л,2025-12-01 14:26:00,test,0.4553392231464386,0.4553392231464386
129л,2025-12-01 14:28:00,test,0.4491449296474457,0.4491449296474457
129л,2025-12-01 14:30:00,test,0.4521133601665497,0.4521133601665497
129л,2025-12-01 14:32:00,test,0.4402662217617035,0.4402662217617035
129л,2025-12-01 14:34:00,test,0.4386162757873535,0.4386162757873535
129л,2025-12-01 14:36:00,test,0.4401344656944275,0.4401344656944275
129л,2025-12-01 14:38:00,test,0.43342432379722595,0.43342432379722595
129л,2025-12-01 14:40:00,test,0.43869107961654663,0.43869107961654663
129л,2025-12-01 14:42:00,test,0.4236524999141693,0.4236524999141693
129л,2025-12-01 14:44:00,test,0.4216696321964264,0.4216696321964264
129л,2025-12-01 14:46:00,test,0.44370585680007935,0.44370585680007935
129л,2025-12-01 14:48:00,test,0.43245118856430054,0.43245118856430054
129л,2025-12-01 14:50:00,test,0.42970383167266846,0.42970383167266846
129л,2025-12-01 14:52:00,test,0.4330720007419586,0.4330720007419586
129л,2025-12-01 14:54:00,test,0.44649872183799744,0.44649872183799744
129л,2025-12-01 14:56:00,test,0.4304794371128082,0.4304794371128082
129л,2025-12-01 14:58:00,test,0.435617595911026,0.435617595911026
129л,2025-12-01 15:00:00,test,0.4368673264980316,0.4368673264980316
129л,2025-12-01 15:02:00,test,0.4507734179496765,0.4507734179496765
129л,2025-12-01 15:04:00,test,0.42959603667259216,0.42959603667259216
129л,2025-12-01 15:06:00,test,0.41333192586898804,0.41333192586898804
129л,2025-12-01 15:08:00,test,0.42712581157684326,0.42712581157684326
