well_id,detected_time,split
1123л,2025-06-20 14:56:15,train
1123л,2025-06-21 03:25:00,train
172г,2025-04-30 00:12:45,train
172г,2025-05-01 09:27:30,train
172г,2025-05-02 12:14:15,train
172г,2025-05-03 15:52:30,train
172г,2025-05-04 04:07:15,train
172г,2025-05-05 04:51:15,train
524,2025-06-09 14:10:45,train
524,2025-06-10 05:09:30,train
5271г,2025-08-14 15:03:00,train
5271г,2025-08-15 04:31:30,train
